comment_id,verdict,corrected_category,reason
C007191,Wrong,Threat,"Explicit vulgar violent/sexual threat language"
C007201,Wrong,Safe,"Political criticism using historical reference, not hateful"
C007209,Wrong,Threat,"Explicit wish for dislikers to die soon"
C007213,Wrong,Offensive,"Vulgar slang expression, casual not targeted hate"
C007216,Wrong,Safe,"Political praise, not hateful"
C007224,Wrong,Safe,"Meta-commentary criticizing toxic comment section behavior"
C007229,Wrong,Safe,"Critical opinion about confusing trailer, not hateful"
C007232,Wrong,Safe,"Compliment about scene, not offensive"
C007235,Wrong,Safe,"Mocking critical comment about director's casting, not vulgar"
C007247,Wrong,Safe,"Fan hype self-deprecating comment, not offensive"
C007253,Wrong,Safe,"Casting suggestion commentary, not offensive"
C007257,Correct,,"Vulgar personal insult directed at commenter"
C007258,Wrong,Safe,"Fan request about TV character continuing, not hateful"
C007265,Wrong,Safe,"Mild mocking comment, not hateful"
C007267,Wrong,Offensive,"Personal criticism accusing someone of tarnishing image"
C007272,Unsure,,"Vague phrase, unclear meaning"
C007273,Wrong,Safe,"Simple compliment"
C007282,Wrong,Safe,"Social commentary about respect in marriage, not hateful"
C007283,Wrong,Safe,"Neutral fan comment about movie, not offensive"
C007284,Wrong,Safe,"Fan wish comparing actors, not hateful"
C007286,Correct,,"Extremely vulgar sexual insult at named individual"
C007288,Wrong,Safe,"Neutral criticism about excessive buildup, not hateful"
C007291,Wrong,Safe,"Neutral question about comparison, not offensive"
C007295,Wrong,Safe,"Political criticism accusing someone of inciting caste conflict"
C007296,Wrong,Safe,"Compliment, not hateful"
C007298,Wrong,Safe,"Political criticism, not hateful"
C007300,Correct,,"Extremely vulgar sexual insult chain at named individual"
C007312,Wrong,Safe,"Neutral complaint about remix music, not offensive"
C007313,Wrong,Offensive,"Mocking insult calling someone a joker, personal not hate"
C007314,Wrong,Safe,"Supportive/encouraging comment, not hateful"
C007315,Wrong,Safe,"Critical political comment, not hateful"
C007319,Wrong,Safe,"Neutral clarifying comment, not offensive"
C007322,Wrong,Safe,"Neutral fan question, not offensive"
C007330,Correct,,"Vulgar insult combined with mocking leader"
C007338,Wrong,Offensive,"Mocking derogatory nickname at individual, not hate speech"
C007343,Wrong,Safe,"Compliment on trailer, not hateful"
C007346,Wrong,Safe,"Political praise, not hateful"
C007351,Correct,,"Mild insult (small guys) directed at dislikers"
C007358,Wrong,Safe,"Idiomatic political commentary, not hateful"
C007361,Wrong,Safe,"Neutral stats comment"
C007365,Wrong,Safe,"Compliment on writer, not hateful"
C007366,Wrong,Offensive,"Harsh personal criticism accusing director of caste bias"
C007369,Unsure,,"Vague fan comment, unclear meaning"
C007373,Wrong,Offensive,"Vulgar mocking insult at director's fanbase"
C007380,Wrong,Safe,"Compliment on song, not hateful"
C007387,Wrong,Safe,"Fan hype comment, not offensive"
C007393,Wrong,Offensive,"Vulgar criticism about environmental exploitation, not group hate"
C007395,Wrong,Offensive,"Political threat to ban movie, uses dismissive gendered term for critics"
C007398,Wrong,Safe,"Personal accusation of lying, not hate speech"
C007399,Unsure,,"Vague comment, unclear meaning"
C007402,Wrong,Safe,"Compliment/suggestion, not hateful"
C007407,Wrong,Safe,"Critical opinion about trailer, not vulgar"
C007408,Wrong,Safe,"Political corruption accusation, not hate speech"
C007411,Unsure,,"Vague dismissive comment, unclear meaning"
C007413,Wrong,Safe,"Neutral question about release, not offensive"
C007414,Correct,,"Vulgar insult at named individual"
C007416,Correct,,"Vulgar insult at composer"
C007426,Wrong,Safe,"Compliment about politician's clarity, not hateful"
C007429,Unsure,,"Vague casual comment, unclear meaning"
C007430,Wrong,Safe,"Describes show content critically, not vulgar"
C007431,Wrong,Safe,"Meta-argument about selective criticism of movies, not hate speech itself"
C007434,Wrong,Safe,"Supportive/encouraging comment, not hateful"
C007439,Wrong,Offensive,"Insult possibly referencing caste, targets individual"
C007441,Wrong,Safe,"Critical political comment, not hateful"
C007445,Correct,,"Extremely vulgar sexual insult at named individual"
C007449,Wrong,Safe,"Neutral opinion wishing award for movie, not offensive"
C007451,Wrong,Offensive,"Mocking fan-war trash talk about movie quality"
C007452,Wrong,Safe,"Casual mocking comment about actor, not vulgar"
C007455,Wrong,Safe,"Mocking comparison to short film, not hateful"
C007456,Wrong,Safe,"Simple compliment, not hateful"
C007459,Wrong,Offensive,"Vulgar sexual insult at individual, not group hate"
C007462,Wrong,Safe,"Fan hype comment, not offensive"
C007470,Wrong,Offensive,"Mocking nickname for actor, personal insult not hate"
C007474,Wrong,Safe,"Critical observation about education quality, not hateful"
C007480,Wrong,Safe,"Positive personal comment about song, not offensive"
C007491,Wrong,Safe,"Neutral opinion about movie, not offensive"
C007494,Wrong,Safe,"Political opinion, not hateful"
C007496,Wrong,Safe,"Political criticism, not hateful"
C007497,Unsure,,"Vague comment, unclear meaning"
C007500,Wrong,Safe,"Critical opinion about voice acting, not offensive"
C007502,Correct,,"Caste pride framing combined with explicit violence threat"
C007503,Wrong,Safe,"Neutral compliment about saree, not hateful"
C007504,Wrong,Offensive,"Derogatory term directed at news channel, not hate speech"
C007507,Wrong,Safe,"Mild complaint about trailer scenes, not vulgar"
C007509,Wrong,Safe,"Casual compliment on BGM, not offensive"
C007511,Wrong,Safe,"Compliment on movie, not hateful"
C007513,Correct,,"Vulgar personal insult about political affiliation"
C007514,Wrong,Safe,"Fan hype comment, not offensive"
C007515,Unsure,,"Vague comment, unclear meaning"
C007518,Wrong,Safe,"Fan hype comment, not offensive"
C007520,Wrong,Safe,"Neutral fan comment about teaser, not offensive"
C007522,Unsure,,"Garbled text, unclear meaning"
C007526,Wrong,Safe,"Accusation of fraud against production house, not vulgar"
C007532,Wrong,Safe,"Compliment on style, not offensive"
C007534,Wrong,Safe,"Neutral music comparison, not offensive"
C007539,Wrong,Safe,"Compliment on honest review, not hateful"
C007540,Wrong,Offensive,"Vulgar insult combined with fence-sitter idiom, not group hate"
C007543,Wrong,Safe,"Mild remark about aging, not hateful"
C007544,Wrong,Threat,"Explicit wish for actress to burn and die"
C007548,Wrong,Safe,"Fan hype comment, not hateful"
C007549,Wrong,Safe,"Mocking comment comparing movies, not hateful"
C007551,Wrong,Safe,"Supportive comment, not hateful"
C007553,Wrong,Offensive,"Mild insult about desire/lust, personal not hate"
C007554,Correct,,"Mild insult calling dislikers fools"
C007555,Wrong,Safe,"Neutral observation about actor's emotion, not hateful"
C007562,Wrong,Safe,"Positive comment about show guest, not hateful"
C007565,Wrong,Safe,"Political warning/criticism, not hateful"
C007569,Wrong,Safe,"Neutral stats comment, not hateful"
C007570,Wrong,Safe,"Compliment on voice, not hateful"
C007576,Correct,,"Vulgar insult at named actress"
C007590,Wrong,Safe,"Critical opinion about production quality, not vulgar"
C007592,Wrong,Safe,"Neutral stats question, not offensive"
C007593,Wrong,Offensive,"Vulgar comparison insult at individual, not group hate"
C007599,Wrong,Safe,"Critical opinion about graphics quality, not vulgar"
C007600,Wrong,Offensive,"Mild insult calling dislikers immature, fan-war trash talk"
C007610,Wrong,Offensive,"Personal accusation of dishonest dealings, not hate speech"
C007618,Wrong,Safe,"Neutral fan request, not offensive"
C007619,Wrong,Safe,"Negative movie opinion, not vulgar"
C007620,Wrong,Safe,"Neutral movie comparison, not offensive"
C007640,Wrong,Safe,"Mild scolding about unlikes, not vulgar"
C007642,Wrong,Threat,"Explicit wish for TikTok users to die, vulgar violent language"
C007653,Unsure,,"Garbled plea about children's future, unclear"
C007655,Wrong,Safe,"Neutral question about director's casting, not vulgar"
C007666,Wrong,Safe,"Mocking suggestion about voice dubbing, not vulgar"
C007667,Wrong,Safe,"Gratitude comment, not hateful"
C007668,Wrong,Offensive,"Fan banter mocking rival actor's wig, fan-war trash talk"
C007670,Wrong,Offensive,"Anti-caste sentiment but uses dehumanizing 'dogs' insult"
C007674,Wrong,Safe,"Criticism of fan rivalry, not vulgar"
C007687,Wrong,Safe,"Vague political comment about election seats, not hateful"
C007688,Wrong,Safe,"Anti-caste sentiment criticizing politics, not hate speech"
C007689,Correct,,"Explicit caste-based vulgar slurs targeting multiple caste groups"
C007690,Unsure,,"Vague sports comparison comment, unclear meaning"
C007695,Wrong,Safe,"Political criticism, not hateful"
C007700,Wrong,Offensive,"Vulgar personal insult suggesting vulgar renaming"
C007703,Wrong,Safe,"Neutral positive comment about acting, not hateful"
C007712,Wrong,Safe,"Neutral suggestion to watch teaser, not offensive"
C007716,Wrong,Safe,"Fan joke/quote, not offensive"
C007717,Wrong,Offensive,"Political insult calling politician a servant, not group hate"
C007725,Wrong,Safe,"Compliment on songs, not hateful"
C007731,Correct,,"Vulgar personal insult calling director/actor psycho"
C007743,Wrong,Safe,"Critical comment about industry dynamics, not vulgar"
C007745,Correct,,"Xenophobic blame against Chinese people, vulgar language"
C007746,Wrong,Offensive,"Political criticism calling politicians pigs, not protected-group hate"
C007751,Correct,,"Vulgar insult at Tiktok users"
C007752,Wrong,Safe,"Mocking comment about movie quality, not hateful"
C007754,Correct,,"Vulgar sexual insult chain"
C007762,Wrong,Safe,"Critical casting opinion, not vulgar"
C007765,Wrong,Safe,"Vague criticism about lack of clarity, not hateful"
C007766,Wrong,Safe,"Critical movie comparison, not vulgar"
C007771,Wrong,Safe,"Compliment/well-wishes for actor's career, not hateful"
C007774,Wrong,Safe,"Compliment, not hateful"
C007779,Wrong,Offensive,"Rude dismissal telling actor to stop acting, personal not hate"
C007784,Wrong,Safe,"Critical opinion about anchor's role in promotion, not vulgar"
C007785,Wrong,Safe,"Political criticism/rant, not hateful"
C007795,Wrong,Safe,"Compliment, not hateful"
C007796,Wrong,Safe,"Fan suggestion about crediting composer, not offensive"
C007801,Wrong,Safe,"Critical opinion about dialogue, not hateful"
C007803,Wrong,Offensive,"Mild insult about intelligence, personal not hate"
C007804,Wrong,Sexual Harassment,"Explicit sexual comment about named individual"
C007805,Wrong,Offensive,"Vulgar curse at dislikers, not hate speech"
C007808,Wrong,Safe,"Political accusation of bias, sarcastic not hateful"
C007810,Wrong,Safe,"Fan-war critical comment about movie comparison, not vulgar"
C007812,Wrong,Safe,"Neutral fan request, not hateful"
C007815,Wrong,Safe,"Compliment on work, not hateful"
C007816,Wrong,Safe,"Critical comment about costume/makeup choice, not hateful"
C007819,Unsure,,"Vague comment, unclear meaning"
C007821,Wrong,Safe,"Mild rebuke about language pride, not hateful"
C007824,Correct,,"Extremely vulgar caste-based hate speech targeting Dalit leaders"
C007827,Wrong,Safe,"Nostalgic personal comment, not offensive"
C007828,Wrong,Safe,"Fan support comment, not hateful"
C007829,Wrong,Safe,"Commentary about transport overcrowding, not hateful"
C007839,Wrong,Sexual Harassment,"Objectifying comment about a woman's body and skin tone"
C007840,Unsure,,"Vague comment, unclear meaning"
C007847,Wrong,Safe,"Anti-caste-discrimination argument citing Ambedkar"
C007850,Wrong,Safe,"Political comparison about development, not hateful"
C007855,Wrong,Safe,"Neutral opinion about biopics trend, not hateful"
C007868,Wrong,Safe,"Critical observation about caste conflict portrayal, not hate speech"
C007870,Wrong,Safe,"Argues for balanced view before movie release, not hate speech itself"
C007877,Wrong,Safe,"Critical opinion about remake quality, not vulgar"
C007892,Wrong,Safe,"Critical comment defending actress from unnecessary comparison"
C007894,Wrong,Safe,"Fan hype phrase, not offensive"
C007895,Correct,,"Caste pride framing with dehumanizing 'dog' language toward opponents"
C007896,Wrong,Safe,"Nostalgic positive comment, not hateful"
C007907,Wrong,Safe,"Compliment on script, not hateful"
C007909,Wrong,Sexual Harassment,"Vulgar sexualized insult referencing named actress's body"
C007916,Wrong,Offensive,"Insulting comparison, not fitting defined hate speech categories"
C007922,Correct,,"Vulgar 'dog' insult directed at specific actress"
C007923,Wrong,Safe,"Critical response about theatre-watching habits, not offensive"
C007924,Wrong,Safe,"Supportive comment, not hateful"
C007926,Wrong,Offensive,"Mocking nickname for rival fanbase, not hate speech"
C007928,Wrong,Safe,"Critical opinion about casting choice, not hateful"
C007929,Unsure,,"Garbled text, unclear meaning"
C007934,Wrong,Safe,"Compliment, not hateful"
C007935,Unsure,,"Vague comment, unclear meaning"
C007937,Wrong,Offensive,"Mild insult calling dislikers nonsense, not hate speech"
C007948,Correct,,"Vulgar insult referencing mother at named individual"
C007963,Wrong,Offensive,"Mild curse expressing disappointment, personal not hate"
C007964,Wrong,Offensive,"Mild insult calling someone a fool, not hate speech"
C007965,Unsure,,"Vague casual comment, unclear meaning"
C007971,Wrong,Safe,"Neutral question about trending, not offensive"
C007972,Wrong,Safe,"Mild scolding about low views, not offensive"
C007974,Wrong,Safe,"Compliment, not hateful"
C007975,Wrong,Safe,"Compliment, not hateful"
C007976,Wrong,Offensive,"Insult calling critics leeches, personal not hate"
C007991,Unsure,,"Vague comment, unclear meaning"
C007993,Wrong,Offensive,"Vulgar insult at authorities blamed for student suffering"
C007998,Wrong,Offensive,"Vulgar insult at rival fanbase, fan-war trash talk"
C008002,Wrong,Offensive,"Vulgar fan bravado language, not directed threat"
C008004,Wrong,Safe,"Mild criticism about makeup, not vulgar"
C008006,Wrong,Safe,"Compliment, not hateful"
C008009,Wrong,Safe,"Mild complaint about trending, not offensive"
C008010,Wrong,Safe,"Sarcastic comment about media bias, not hateful"
C008014,Correct,,"Insult calling commenters beggars"
C008019,Wrong,Safe,"Mocking political comment, not vulgar"
C008020,Wrong,Safe,"Sarcastic critical comment about caste issues, not hate speech"
C008029,Wrong,Safe,"Compliment, not hateful"
C008030,Wrong,Offensive,"Vulgar 'dog' insult at dislikers, not protected-group hate"
C008031,Wrong,Offensive,"Derogatory term directed at director, personal insult"
C008039,Correct,,"Vulgar profane reaction"
C008044,Wrong,Safe,"Critical comment about movie quality concerns, not vulgar"
C008046,Wrong,Hate Speech,"Caste-based hostile framing calling for intimidation of inter-caste romance"
C008047,Wrong,Offensive,"Fan-war mocking comment with mild curse, not hate speech"
C008053,Unsure,,"Vague mocking comment, unclear meaning"
C008057,Correct,,"Vulgar insult at group"
C008058,Wrong,Safe,"Neutral comment expressing confusion, not offensive"
C008061,Wrong,Safe,"Neutral movie comparison, not hateful"
C008062,Wrong,Safe,"Neutral observation about editing app, not offensive"
C008063,Wrong,Safe,"Neutral music comparison, not hateful"
C008066,Correct,,"Vulgar personal insult referencing parents"
C008075,Wrong,Safe,"Mocking specific commenter, mild not vulgar"
C008085,Wrong,Offensive,"Harsh insulting criticism using vulgar slang"
C008090,Wrong,Offensive,"Vulgar personal insult about interview comments"
C008094,Wrong,Safe,"Fan hype comment, not hateful"
C008099,Unsure,,"Vague comment, seems positive, unclear meaning"
C008102,Wrong,Safe,"Neutral fan anxiety comment about movie, not offensive"
C008103,Wrong,Safe,"Fan-war banter about likes/dislikes, not hateful"
C008108,Wrong,Safe,"Fan hype comment, not hateful"
C008109,Wrong,Safe,"Socio-political commentary about caste-religion identity, not explicit hate speech"
C008114,Wrong,Offensive,"Mocking metaphor targeting 'thief guys', ambiguous caste reference"
C008117,Correct,,"Vulgar insult referencing mother, directed at dislikers"
C008118,Correct,,"Vulgar caste-based hate speech targeting party/caste group"
C008120,Correct,,"Vulgar sexual insult at named individual"
C008125,Wrong,Offensive,"Vulgar 'dog' insult at Rajinikanth individually"
C008127,Wrong,Safe,"Neutral stats question, not offensive"
C008134,Wrong,Safe,"Political criticism about family favoritism, not hateful"
C008137,Unsure,,"Vague political comment, unclear meaning"
C008138,Wrong,Safe,"Fan hype comment, not offensive"
C008145,Wrong,Safe,"Mocking suggestion, not hateful"
C008154,Wrong,Offensive,"Harsh generalization about film industry using casteist-origin insult metaphorically"
C008156,Wrong,Safe,"Regional pride compliment, not hateful"
C008157,Unsure,,"Garbled insult, unclear target"
C008159,Correct,,"Vulgar insult combining dog and sexual term"
C008160,Wrong,Safe,"Political criticism about corruption case, not vulgar"
C008162,Unsure,,"Vague comment referencing violence, unclear context"
C008167,Wrong,Offensive,"Vulgar personal insult at actor, not group hate"
C008168,Wrong,Safe,"Mocking comment about actress's career, not vulgar"
C008171,Wrong,Safe,"Mocking comment about appearance, not hateful"
C008173,Wrong,Safe,"Neutral opinion about movie, not offensive"
C008176,Wrong,Safe,"Mocking hyperbole about fear, not hateful"
C008178,Wrong,Threat,"Curses fan group to suffer and die"
C008180,Wrong,Offensive,"Mild insult with dismissive curse, not literal threat"
C008183,Wrong,Safe,"Critical opinion about actor's presence, not vulgar"
C008189,Wrong,Safe,"Neutral movie title comparison, not hateful"
C008193,Wrong,Safe,"Neutral opinion defending someone's dignity, not hateful"
C008201,Wrong,Offensive,"Mocking 'wig-head' nickname at rival fanbase"
C008203,Correct,,"Vulgar profanity directed at movie"
C008204,Wrong,Safe,"Fan hype comment, not offensive"
C008212,Wrong,Safe,"Political/social commentary about Tiktok ban, not hateful"
C008213,Wrong,Safe,"Political criticism about media accuracy, not hateful"
C008214,Wrong,Safe,"Mild criticism about repetitive movies, not hateful"
C008215,Wrong,Safe,"Mocking wordplay about movie title, not hateful"
C008218,Wrong,Safe,"Neutral opinion about promotion, not offensive"
C008221,Wrong,Safe,"Neutral agreement comment, not hateful"
C008224,Wrong,Safe,"Compliment, not hateful"
C008230,Wrong,Safe,"Fan hype comment, not offensive"
C008231,Wrong,Safe,"Political support slogans, not hateful"
C008237,Wrong,Safe,"Message defending Dalits against negative portrayal, not hate speech itself"
C008238,Wrong,Safe,"Critical opinion about voice acting, not hateful"
C008239,Wrong,Safe,"Movie dialogue quote, not offensive"
C008243,Wrong,Safe,"Defensive comment about actor entering politics, not offensive"
C008245,Wrong,Safe,"Positive request for sequel, not hateful"
C008246,Correct,,"Vulgar 'dog' insult at director individually"
C008253,Wrong,Safe,"Compliment on movie, not offensive"
C008258,Wrong,Safe,"Compliment about emotional movie scene, not hateful"
C008259,Wrong,Safe,"Fan opinion about movie prospects, not offensive"
C008261,Wrong,Safe,"Critical comment about regional bias, not vulgar"
C008267,Wrong,Safe,"Neutral observation about remake, not hateful"
C008269,Wrong,Offensive,"Mocking comparison insult toward actress, personal not hate"
C008277,Wrong,Offensive,"Fan-war banter/taunt at rival fan group"
C008285,Wrong,Safe,"Mild personal remark, ambiguous not hate speech"
C008286,Correct,,"Vulgar insult about questions being asked"
C008289,Wrong,Safe,"Fan hype phrase, not offensive"
C008293,Wrong,Safe,"Political defense comment, not hateful"
C008296,Wrong,Safe,"Fan hype comment, not offensive"
C008299,Wrong,Safe,"Negative opinion about teaser, not hateful"
C008301,Correct,,"Mild insult calling dislikers immature kids"
C008304,Wrong,Safe,"Mocking correction of pronunciation, not vulgar"
C008317,Unsure,,"Vague comment, unclear meaning"
C008319,Wrong,Safe,"Compliment with minor correction, not hateful"
C008320,Wrong,Offensive,"Extremely vulgar personal insult at named individuals, not group hate"
C008321,Wrong,Offensive,"Mocking insult about actor's appearance, personal not hate"
C008325,Correct,,"Explicit call to expel political/religious figures, vulgar violent language"
C008326,Wrong,Safe,"Argumentative comment defending someone's opinion, not offensive"
C008327,Wrong,Safe,"Emotional tribute/denial comment, not hateful"
C008336,Wrong,Safe,"Neutral suggestion, not offensive"
C008339,Correct,,"Mild insult calling dislikers mad/crazy"
C008341,Wrong,Offensive,"Mocking insult accusing someone of sycophancy, personal not hate"
C008344,Wrong,Safe,"Compliment on speech, not hateful"
C008349,Wrong,Safe,"Critical comment about actress's portrayal, not hateful"
C008352,Correct,,"Vulgar insult chain directed at individual"
C008357,Wrong,Safe,"Mild advice about serving parents, not hateful"
C008359,Unsure,,"Garbled text, unclear meaning"
C008367,Wrong,Offensive,"Vulgar political criticism using violent sexual term, not group hate"
C008368,Unsure,,"Vague vulgar phrase, unclear meaning"
C008370,Wrong,Safe,"Fan hype/defiance comment, not offensive"
C008379,Wrong,Safe,"Critical comparison of actors' work ethic, not hateful"
C008380,Unsure,,"Complex ambiguous argument about caste and love, unclear target of dehumanizing language"
C008381,Wrong,Offensive,"Fan hype/taunting comment referencing caste group informally"
C008382,Unsure,,"Vague metaphorical comment, unclear meaning"
C008383,Wrong,Safe,"Mocking taunt about being trolled, mild banter"
C008385,Correct,,"Vulgar personal insult about actress's character/role"
C008387,Wrong,Offensive,"Mocking metaphor insult at individual, not group hate"
C008390,Wrong,Safe,"Neutral opinion about movie title, not hateful"
C008394,Wrong,Safe,"Political support slogan, not hateful"
C008395,Correct,,"Vulgar dehumanizing 'dog' insult at director"
C008397,Unsure,,"Vague question about caste/poverty claim, unclear intent"
C008403,Wrong,Threat,"Describes extreme violent threat scenario against political leader"
C008404,Wrong,Safe,"Critical opinion about hypocrisy, not vulgar"
C008413,Wrong,Safe,"Compliment, not hateful"
C008414,Wrong,Safe,"Neutral compliment about resemblance, not hateful"
C008416,Wrong,Offensive,"Vulgar 'dogs' insult targeting caste-obsessed people, not identity-group hate"
C008421,Wrong,Safe,"Critical opinion about acting/dubbing, not vulgar"
C008422,Wrong,Offensive,"Mocking insult about actor's appearance/health, personal not hate"
C008423,Wrong,Safe,"Neutral observation about interview reception, not hateful"
C008425,Wrong,Offensive,"Personal mocking insult about President's appearance and legitimacy"
C008426,Wrong,Safe,"Neutral fan comment about collaboration, not offensive"
C008432,Wrong,Safe,"Neutral comment about release, not offensive"
C008434,Wrong,Safe,"Fan hype comment, not offensive"
C008437,Wrong,Safe,"Neutral opinion about movie prospects, not hateful"
C008449,Wrong,Safe,"Political criticism, not hateful"
C008450,Wrong,Offensive,"Mocking comment about TV host's age, personal not hate"
C008453,Unsure,,"Garbled sarcastic comment with vulgar undertones, unclear meaning"
C008454,Wrong,Safe,"Compliment about movie's love story portrayal"
C008459,Wrong,Safe,"Critical opinion about movie genre, not vulgar"
C008463,Wrong,Safe,"Mocking sympathy comment about actor, not vulgar"
C008465,Wrong,Safe,"Political/caste-community commentary about alignment, not hateful"
C008474,Wrong,Safe,"Neutral rhetorical question, not offensive"
C008481,Wrong,Offensive,"Personal insult about politician's speaking skills, not hate speech"
C008484,Wrong,Safe,"Political corruption accusation, not hateful"
C008485,Wrong,Offensive,"Vulgar insult targeting political leader's followers, not clear group hate"
C008488,Wrong,Safe,"Fan compliment, not hateful"
C008494,Wrong,Safe,"Neutral movie comparison, not offensive"
C008498,Wrong,Safe,"Fan request for comments, not hateful"
C008499,Wrong,Safe,"Fan hype comment, not offensive"
C008501,Wrong,Safe,"Neutral reference to actor comparison, not offensive"
C008502,Unsure,,"Garbled political comment, unclear meaning"
C008505,Wrong,Safe,"Criticism of fan rivalry, not vulgar"
C008506,Wrong,Safe,"Neutral speculation about dislikers, not hateful"
C008508,Wrong,Safe,"Compliment about editing, not hateful"
C008509,Wrong,Offensive,"Vulgar insult at caste-obsessed individuals, not identity-group hate"
C008513,Wrong,Safe,"Neutral critical comment, not hateful"
C008516,Wrong,Safe,"Mocking specific commenter mildly, not vulgar"
C008517,Wrong,Safe,"Judgmental comment about a woman's life choices, not vulgar"
C008530,Wrong,Safe,"Compliment on movie, not hateful"
C008534,Correct,,"Vulgar bravado self-description"
C008538,Wrong,Offensive,"Political insult calling politician a cheat, not hate speech"
C008563,Wrong,Safe,"Compliment, not hateful"
C008571,Wrong,Offensive,"Mocking personal insult about political ineptitude, not hate speech"
C008576,Unsure,,"Vague comment, unclear meaning"
C008590,Wrong,Safe,"Compliment, not hateful"
C008593,Wrong,Offensive,"Mild insult about someone's intelligence, not hate speech"
C008607,Wrong,Safe,"Compliment about song, not hateful"
C008608,Correct,,"Extremely vulgar insult chain directed at director"
C008614,Wrong,Safe,"Neutral personal statement about viewing habits"
C008617,Wrong,Safe,"Boycott call against producer over screen allocation, not hateful"
C008622,Wrong,Safe,"Mild dismissal about VFX claim, not vulgar"
C008623,Correct,,"Caste hierarchy framing with vulgar slur, provokes caste hostility"
C008626,Wrong,Safe,"Neutral observation, not hateful"
C008627,Wrong,Safe,"Neutral observation, not offensive"
C008638,Wrong,Safe,"Fan-war boastful comparison, not offensive"
C008641,Wrong,Safe,"Mocking specific commenters mildly, not hateful"
C008643,Wrong,Safe,"Compliment, not hateful"
C008657,Wrong,Safe,"Political criticism about corruption, not offensive"
C008663,Wrong,Safe,"Critical comment about liquor quality, not hateful"
C008668,Wrong,Safe,"Mocking political comment about broken promise, not vulgar"
C008673,Wrong,Safe,"Mocking comment about arguing, not vulgar"
C008678,Wrong,Safe,"Compliment about clean entertainment, not hateful"
C008680,Unsure,,"Vague comment, possibly a warning, unclear meaning"
C008684,Unsure,,"Garbled text, unclear meaning"
C008687,Wrong,Offensive,"Vulgar personal insult at individual, not group hate"
C008690,Wrong,Safe,"Neutral comment referencing reviewer, not offensive"
C008693,Correct,,"Mild insult directed at actor Ajith"
C008695,Wrong,Safe,"Neutral comment, not offensive"
C008696,Wrong,Offensive,"Vulgar insult at director for caste-themed films, not group hate"
C008697,Correct,,"Vulgar insult directed at dislikers"
C008705,Wrong,Safe,"Neutral opinion about movie flop, not offensive"
C008721,Wrong,Sexual Harassment,"Extremely vulgar explicit sexual harassment targeting named actress"
C008723,Wrong,Safe,"Neutral comment about music familiarity, not offensive"
C008726,Unsure,,"Garbled text, unclear meaning"
C008728,Wrong,Safe,"Nostalgic comment about movie support, not hateful"
C008733,Wrong,Safe,"Political criticism calling party fraudulent, not group hate"
C008735,Wrong,Safe,"Critical comment about double standards in criticizing music theft"
C008737,Wrong,Safe,"Personal opinion about lost respect, not vulgar"
C008739,Wrong,Safe,"Neutral reference to religious festival, not hateful"
C008743,Wrong,Safe,"Political praise, not hateful"
C008746,Wrong,Safe,"Criticism of fan rivalry, not vulgar"
C008750,Wrong,Safe,"Tribute/compliment, not hateful"
C008753,Wrong,Safe,"Regional pride comment, not hateful"
C008761,Wrong,Safe,"Neutral positive comment, not hateful"
C008767,Wrong,Safe,"Compliment/encouragement, not hateful"
C008779,Wrong,Offensive,"Vulgar call to chase BJP out of Telangana, targets party not group"
C008782,Correct,,"Vulgar insult at named individual"
C008784,Unsure,,"Garbled text, unclear meaning"
C008789,Correct,,"Mocking insult about director's mental health"
C008798,Wrong,Safe,"Fan praise, not hateful"
C008799,Unsure,,"Vague comment, unclear meaning"
C008805,Correct,,"Vulgar insult chain directed at named individual"
C008814,Wrong,Offensive,"Political criticism calling for symbolic slipper-beating, not literal threat"
C008816,Correct,,"Vulgar insult directed at specific woman"
C008818,Wrong,Safe,"Fan pride comment, not hateful"
C008819,Unsure,,"Vague phrase, unclear meaning"
C008827,Wrong,Safe,"Neutral comparison, not offensive"
C008830,Wrong,Safe,"Fan request about music theme, not offensive"
C008834,Wrong,Safe,"Mocking sympathy comment about actor, not hateful"
C008837,Wrong,Safe,"Neutral comment, not hateful"
C008838,Wrong,Safe,"Political comparison, not hateful"
C008860,Wrong,Safe,"Critical comment about director's frequent projects, not vulgar"
C008863,Wrong,Safe,"Mocking comment about director's projects, not hateful"
C008870,Wrong,Safe,"Critical rhetorical question about hypocrisy, not vulgar"
C008871,Wrong,Safe,"Neutral request, not offensive"
C008872,Wrong,Safe,"Neutral movie comparison, not offensive"
C008878,Wrong,Safe,"Compliment, not hateful"
C008882,Unsure,,"Vague comment, possibly sarcastic, unclear meaning"
C008885,Wrong,Safe,"Neutral stats question, not offensive"
C008889,Wrong,Offensive,"Mild insult calling critics crazy, fan-war trash talk"
C008892,Wrong,Safe,"Neutral complaint about delay, not offensive"
C008897,Correct,,"Transphobic slur used to question casting, combined with vulgar insult"
C008908,Wrong,Safe,"Critical commentary about caste-based conflict, not explicit hate speech"
C008912,Wrong,Safe,"Compliment, not hateful"
C008913,Wrong,Offensive,"Mocking insult calling group mental, unclear if identity-based"
C008915,Wrong,Safe,"Compliment about courage, not hateful"
C008917,Correct,,"Mocking insult about actor's age"
C008920,Wrong,Safe,"Critical opinion about trailer content, not vulgar"
C008923,Unsure,,"Vague teasing comment, unclear meaning"
C008926,Wrong,Safe,"Critical opinion about movie direction, not hateful"
C008940,Wrong,Offensive,"Vulgar insult calling politician dog-faced, not group hate"
