comment_id,verdict,corrected_category,reason
C053562,Correct,,
C053563,Correct,,
C053565,Correct,,
C053575,Correct,,
C053576,Correct,,
C053577,Correct,,
C053579,Correct,,
C053581,Correct,,
C053583,Correct,,
C053585,Correct,,
C053596,Correct,,
C053597,Correct,,
C053599,Correct,,
C053613,Correct,,
C053614,Correct,,
C053615,Correct,,
C053617,Correct,,
C053619,Correct,,
C053621,Correct,,
C053627,Correct,,
C053638,Correct,,
C053642,Correct,,
C053651,Correct,,
C053661,Correct,,
C053664,Correct,,
C053669,Correct,,
C053671,Correct,,
C053672,Correct,,
C053674,Correct,,
C053675,Correct,,
C053680,Correct,,
C053684,Correct,,
C053686,Correct,,
C053690,Correct,,
C053697,Correct,,
C053699,Correct,,
C053702,Correct,,
C053706,Correct,,
C053707,Correct,,
C053713,Correct,,
C053717,Correct,,
C053721,Correct,,
C053725,Correct,,
C053729,Correct,,
C053733,Correct,,
C053737,Correct,,
C053738,Correct,,
C053743,Correct,,
C053746,Correct,,
C053748,Correct,,
C053750,Correct,,
C053751,Correct,,
C053753,Correct,,
C053756,Correct,,
C053759,Correct,,
C053760,Correct,,
C053765,Correct,,
C053768,Correct,,
C053769,Correct,,
C053770,Correct,,
C053771,Correct,,
C053773,Correct,,
C053774,Correct,,
C053775,Correct,,
C053776,Correct,,
C053777,Correct,,
C053779,Correct,,
C053780,Correct,,
C053782,Correct,,
C053785,Correct,,
C053788,Correct,,
C053792,Correct,,
C053793,Correct,,
C053796,Correct,,
C053806,Correct,,
C053812,Correct,,
C053814,Correct,,
C053816,Correct,,
C053817,Correct,,
C053818,Correct,,
C053821,Correct,,
C053822,Correct,,
C053824,Correct,,
C053825,Correct,,
C053829,Correct,,
C053839,Correct,,
C053843,Correct,,
C053844,Correct,,
C053846,Correct,,
C053847,Correct,,
C053851,Correct,,
C053853,Correct,,
C053855,Correct,,
C053856,Correct,,
C053864,Correct,,
C053868,Correct,,
C053873,Correct,,
C053876,Correct,,
C053883,Correct,,
C053888,Correct,,
C053895,Correct,,
C053898,Correct,,
C053903,Correct,,
C053908,Correct,,
C053921,Correct,,
C053924,Correct,,
C053929,Correct,,
C053933,Correct,,
C053934,Correct,,
C053938,Correct,,
C053939,Correct,,
C053941,Correct,,
C053944,Correct,,
C053946,Correct,,
C053948,Correct,,
C053953,Correct,,
C053963,Correct,,
C053966,Correct,,
C053967,Correct,,
C053968,Correct,,
C053972,Correct,,
C053975,Correct,,
C053981,Correct,,
C053985,Correct,,
C053986,Correct,,
C053989,Correct,,
C053998,Correct,,
C054001,Correct,,
C054009,Correct,,
C054014,Correct,,
C054023,Correct,,
C054025,Correct,,
C054029,Correct,,
C054032,Correct,,
C054034,Correct,,
C054037,Correct,,
C054042,Correct,,
C054058,Correct,,
C054061,Correct,,
C054065,Correct,,
C054075,Correct,,
C054077,Correct,,
C054081,Correct,,
C054082,Correct,,
C054083,Correct,,
C054087,Correct,,
C054091,Correct,,
C054093,Correct,,
C054094,Correct,,
C054095,Correct,,
C054096,Correct,,
C054098,Correct,,
C054109,Correct,,
C054110,Correct,,
C054111,Correct,,
C054121,Correct,,
C054122,Correct,,
C054124,Correct,,
C054126,Correct,,
C054130,Correct,,
C054136,Correct,,
C054138,Correct,,
C054139,Correct,,
C054152,Correct,,
C054153,Correct,,
C054157,Correct,,
C054159,Correct,,
C054162,Correct,,
C054163,Correct,,
C054166,Correct,,
C054168,Correct,,
C054169,Correct,,
C054171,Correct,,
C054180,Correct,,
C054182,Correct,,
C054194,Correct,,
C054205,Correct,,
C054208,Correct,,
C054222,Correct,,
C054224,Correct,,
C054227,Correct,,
C054230,Correct,,
C054232,Correct,,
C054235,Correct,,
C054236,Correct,,
C054248,Correct,,
C054250,Correct,,
C054253,Correct,,
C054254,Correct,,
C054256,Correct,,
C054258,Correct,,
C054259,Correct,,
C054262,Correct,,
C054267,Correct,,
C054272,Correct,,
C054273,Correct,,
C054275,Correct,,
C054276,Correct,,
C054277,Correct,,
C054280,Correct,,
C054283,Correct,,
C054290,Correct,,
C054292,Correct,,
C054293,Correct,,
C054294,Correct,,
C054295,Correct,,
C054297,Correct,,
C054298,Correct,,
C054300,Correct,,
C054301,Correct,,
C054307,Correct,,
C054309,Correct,,
C054310,Correct,,
C054311,Correct,,
C054312,Correct,,
C054320,Correct,,
C054322,Correct,,
C054324,Correct,,
C054327,Correct,,
C054329,Correct,,
C054331,Correct,,
C054340,Correct,,
C054348,Correct,,
C054349,Correct,,
C054352,Correct,,
C054353,Correct,,
C054358,Correct,,
C054359,Correct,,
C054361,Correct,,
C054364,Correct,,
C054369,Correct,,
C054371,Correct,,
C054376,Correct,,
C054383,Correct,,
C054385,Correct,,
C054386,Correct,,
C054389,Correct,,
C054390,Correct,,
C054391,Correct,,
C054392,Correct,,
C054403,Correct,,
C054404,Correct,,
C054405,Correct,,
C054406,Correct,,
C054413,Correct,,
C054415,Correct,,
C054417,Correct,,
C054424,Correct,,
C054429,Correct,,
C054430,Correct,,
C054440,Correct,,
C054445,Correct,,
C054448,Correct,,
C054451,Correct,,
C054452,Correct,,
C054455,Correct,,
C054457,Correct,,
C054462,Correct,,
C054464,Correct,,
C054465,Correct,,
C054469,Correct,,
C054477,Correct,,
C054484,Correct,,
C054488,Correct,,
C054497,Correct,,
C054507,Correct,,
C054515,Correct,,
C054520,Correct,,
C054521,Correct,,
C054527,Correct,,
C054537,Correct,,
C054538,Correct,,
C054543,Correct,,
C054547,Correct,,
C054555,Correct,,
C054559,Correct,,
C054564,Correct,,
C054566,Correct,,
C054571,Correct,,
C054574,Correct,,
C054579,Correct,,
C054583,Correct,,
C054591,Correct,,
C054598,Correct,,
C054602,Correct,,
C054603,Correct,,
