comment_id,verdict,corrected_category,reason
C018048,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018050,Correct,,"Genuine rude/vulgar insult, correctly flagged"
C018057,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018061,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018067,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018068,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018074,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018075,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018076,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018077,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018082,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018085,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018093,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018094,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018098,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018099,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018104,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018105,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018107,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018110,Correct,,"Genuine rude/vulgar insult, correctly flagged"
C018116,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018118,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018119,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018120,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018121,Correct,,"Caste-based dehumanizing slur, calls group dogs"
C018136,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018140,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018142,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018143,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018146,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018148,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018152,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018159,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018161,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018163,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018168,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018172,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018179,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018187,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018195,Correct,,"Genuine rude/vulgar insult, correctly flagged"
C018203,Wrong,Offensive,Rude/vulgar insult but no protected-group target
C018214,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018216,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018218,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018221,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018222,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018223,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018232,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018237,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018239,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018247,Wrong,Sexual Harassment,Crude sexual remark about a named woman
C018254,Correct,,"Explicit group-based hate / slur, correctly flagged"
C018258,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018263,Unsure,,"Sarcastic political jab, ambiguous intent"
C018265,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018266,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018269,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018273,Correct,,"Genuine rude/vulgar insult, correctly flagged"
C018274,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018275,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018286,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018291,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018296,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018317,Correct,,"Genuine rude/vulgar insult, correctly flagged"
C018321,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018322,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018323,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018328,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018333,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018334,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018335,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018339,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018342,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018344,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018346,Wrong,Safe,"Movie character reference, neutral"
C018347,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018350,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018354,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018364,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018367,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018371,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018375,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018382,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018387,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018390,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018398,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018399,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018402,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018403,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018405,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018407,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018414,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018415,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018417,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018422,Wrong,Offensive,Rude/vulgar insult but no protected-group target
C018424,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018428,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018431,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018438,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018440,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018451,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018453,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018456,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018459,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018467,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018468,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018482,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018489,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018492,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018494,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018507,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018508,Correct,,"Genuine rude/vulgar insult, correctly flagged"
C018509,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018515,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018521,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018522,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018526,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018527,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018530,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018533,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018535,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018536,Wrong,Offensive,Rude/vulgar insult but no protected-group target
C018543,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018548,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018550,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018554,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018561,Wrong,Safe,"Compliment about a child, neutral"
C018569,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018570,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018572,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018573,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018574,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018578,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018583,Correct,,"Genuine rude/vulgar insult, correctly flagged"
C018584,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018586,Wrong,Offensive,Rude/vulgar insult but no protected-group target
C018592,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018596,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018601,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018603,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018604,Correct,,Communal rhetoric otherizing group over food practice
C018605,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018606,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018607,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018610,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018612,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018613,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018619,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018620,Wrong,Offensive,Rude/vulgar insult but no protected-group target
C018621,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018625,Correct,,"Dehumanizes group as dogs, love-jihad narrative"
C018630,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018632,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018635,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018638,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018643,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018644,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018649,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018659,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018661,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018662,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018664,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018667,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018668,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018670,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018672,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018678,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018681,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018685,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018686,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018691,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018695,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018699,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018700,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018710,Wrong,Safe,"Anti-caste-discrimination opinion, not hateful"
C018711,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018715,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018717,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018722,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018725,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018730,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018732,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018735,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018737,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018739,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018740,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018742,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018745,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018749,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018751,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018752,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018754,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018759,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018764,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018766,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018767,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018768,Wrong,Offensive,Rude/vulgar insult but no protected-group target
C018771,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018776,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018789,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018792,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018795,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018797,Wrong,Offensive,Rude/vulgar insult but no protected-group target
C018798,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018802,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018805,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018806,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018807,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018812,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018818,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018821,Wrong,Offensive,Rude/vulgar insult but no protected-group target
C018829,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018837,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018838,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018842,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018845,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018846,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018854,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018855,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018856,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018858,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018861,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018863,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018870,Wrong,Offensive,Rude/vulgar insult but no protected-group target
C018880,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018882,Wrong,Offensive,Rude/vulgar insult but no protected-group target
C018883,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018888,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018891,Wrong,Threat,Explicit threat of violence
C018896,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018897,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018899,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018901,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018907,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018908,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018916,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018917,Correct,,Communal Hindu-Muslim confrontational hate speech
C018936,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018940,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018942,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018947,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018949,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018951,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018956,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018958,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018961,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018967,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018969,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018972,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018977,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018988,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C018989,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019005,Wrong,Safe,Benign remark about marriage/family
C019008,Correct,,"Genuine rude/vulgar insult, correctly flagged"
C019013,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019022,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019023,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019024,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019026,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019029,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019032,Correct,,"Genuine rude/vulgar insult, correctly flagged"
C019034,Unsure,,"Political opinion vs communal framing, ambiguous"
C019043,Wrong,Offensive,Rude/vulgar insult but no protected-group target
C019055,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019057,Correct,,"Genuine rude/vulgar insult, correctly flagged"
C019058,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019060,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019061,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019065,Correct,,"Genuine rude/vulgar insult, correctly flagged"
C019066,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019067,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019069,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019071,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019073,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019077,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019080,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019081,Correct,,"Genuine rude/vulgar insult, correctly flagged"
C019084,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019089,Wrong,Sexual Harassment,Explicit sexual remark targeting a woman
C019092,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019093,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019094,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019098,Wrong,Offensive,Rude/vulgar insult but no protected-group target
C019099,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019102,Wrong,Offensive,Rude/vulgar insult but no protected-group target
C019103,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019107,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019110,Wrong,Offensive,Rude/vulgar insult but no protected-group target
C019113,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019118,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019138,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019139,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019140,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019143,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019148,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019161,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019164,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019170,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019171,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019175,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019180,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019185,Wrong,Offensive,Rude/vulgar insult but no protected-group target
C019186,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019192,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019195,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019196,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019198,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019200,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019202,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019203,Correct,,"Explicit group-based hate / slur, correctly flagged"
C019208,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019210,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019215,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019221,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019223,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019224,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019225,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019229,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019238,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019240,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019252,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019254,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019263,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019267,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019280,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019282,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019285,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019288,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019293,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019300,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019301,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019302,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019306,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019308,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019313,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019314,Wrong,Offensive,Rude/vulgar insult but no protected-group target
C019317,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019321,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019323,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019331,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019342,Correct,,"Genuine rude/vulgar insult, correctly flagged"
C019351,Wrong,Offensive,"Mocking hypocrisy, mild insult, no group hate"
C019366,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019378,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019379,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019385,Wrong,Safe,"Anti-caste opinion, not hateful"
C019390,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019392,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019396,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019397,Correct,,"Genuine rude/vulgar insult, correctly flagged"
C019400,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019412,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019414,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019419,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019423,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019424,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019425,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019427,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019428,Wrong,Offensive,Rude/vulgar insult but no protected-group target
C019429,Correct,,"Genuine rude/vulgar insult, correctly flagged"
C019434,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019436,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019441,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019442,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019443,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019444,Correct,,"Genuine rude/vulgar insult, correctly flagged"
C019459,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019463,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019466,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019472,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019473,Wrong,Offensive,Rude/vulgar insult but no protected-group target
C019478,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019482,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019484,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019485,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019487,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019491,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019497,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019502,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019506,Correct,,"Genuine rude/vulgar insult, correctly flagged"
C019515,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019518,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019520,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019524,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019526,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019529,Correct,,"Genuine rude/vulgar insult, correctly flagged"
C019531,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019534,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019536,Wrong,Offensive,Rude/vulgar insult but no protected-group target
C019547,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019550,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019559,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019564,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019566,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019567,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019574,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019576,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019578,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019579,Correct,,"Genuine rude/vulgar insult, correctly flagged"
C019586,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019589,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019590,Wrong,Hate Speech,Explicit caste/religion/gender-based hate speech
C019591,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019593,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019594,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019597,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019601,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019604,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019606,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019607,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019609,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019615,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019625,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019634,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019638,Correct,,"Explicit group-based hate / slur, correctly flagged"
C019641,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019648,Correct,,"Genuine rude/vulgar insult, correctly flagged"
C019656,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019663,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019664,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019669,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019670,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019680,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019684,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019699,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
C019700,Wrong,Safe,"Neutral movie/political comment, no hate or offense"
