comment_id,verdict,corrected_category,reason
C023632,Wrong,Safe,"General mockery about empty bravado, not hate speech"
C023635,Wrong,Safe,"Movie criticism predicting flop, not hateful"
C023639,Wrong,Safe,"Defensive political statement about gender equality, not offensive"
C023641,Wrong,Safe,"Comment about music similarity, not offensive"
C023648,Correct,,"Insult calling dislikers 'mentally challenged', not protected-class hate"
C023649,Correct,,"Vulgar insult directed at dislikers"
C023650,Wrong,Offensive,"Personal insult about shamelessness, not group hate"
C023653,Wrong,Safe,"Praise comment for actor, not hateful"
C023654,Correct,,"Mild vulgar insult toward dislikers"
C023657,Wrong,Safe,"Fan comment, not offensive"
C023661,Wrong,Threat,"Threat of physical violence/humiliation, similar phrasing to explicit threats elsewhere"
C023667,Wrong,Safe,"Comment about producer/actor comparison, not offensive"
C023671,Wrong,Safe,"Praise using 'killed it' slang, not hateful"
C023677,Correct,,"Vulgar sexual insult about individual's mother"
C023680,Wrong,Safe,"Fan comment comparing to Tony Stark, not offensive"
C023682,Wrong,Safe,"Mixed movie review, not hateful"
C023683,Wrong,Safe,"Praise for movie, not hateful"
C023690,Wrong,Safe,"Question about movie's emotional content, not offensive"
C023695,Wrong,Safe,"Comment noting mockery of Rajini, not hateful itself"
C023698,Correct,,"Mocking insult toward unspecified group, not protected-class hate"
C023701,Unsure,,"Unclear phrase with laughing emojis"
C023705,Wrong,Offensive,"Political mocking insult, not group hate"
C023706,Wrong,Safe,"Patriotic statement, not offensive"
C023707,Wrong,Safe,"Sarcastic comment about poverty/spending, not hateful"
C023709,Wrong,Safe,"Supportive comment, not hateful"
C023712,Wrong,Safe,"Fan loyalty commentary, not hateful"
C023724,Wrong,Safe,"Praise using slang, not hateful"
C023736,Correct,,"Communal generalization comparing Muslim and Hindu community unity"
C023737,Wrong,Offensive,"Mild insult ('beggar-like') at critical commenters, not group hate"
C023744,Wrong,Safe,"Political prediction/taunt about elections, not hateful"
C023746,Wrong,Safe,"Praise comment, not hateful"
C023756,Wrong,Safe,"Compliment about appearance, not hateful"
C023761,Wrong,Safe,"Rhetorical question about dislikes, not offensive"
C023763,Wrong,Safe,"Political commentary criticizing communal politics, not hate speech"
C023766,Wrong,Threat,"Explicit threat of rape/violence if post not deleted"
C023775,Wrong,Safe,"Political comment about election seats, not hateful"
C023780,Wrong,Safe,"Comment about release date clash, not offensive"
C023781,Correct,,"Vulgar personal insult directed at actor"
C023783,Unsure,,"Garbled phrase, meaning unclear"
C023787,Wrong,Safe,"Comment about slang/courage in performance, not offensive"
C023789,Wrong,Safe,"Question about character's fate in movie, not offensive"
C023793,Correct,,"Vulgar political insult at party, not group-protected hate"
C023795,Wrong,Safe,"Political criticism about public entertainment/obscenity, not hateful"
C023798,Correct,,"Fan hype text with mild trash-talk term"
C023799,Wrong,Offensive,"Mocking personal insult about career, not group hate"
C023804,Wrong,Safe,"Political sarcasm, not hateful"
C023805,Wrong,Safe,"Nostalgic praise for comedian, not hateful"
C023808,Wrong,Safe,"Mild political criticism about media influence, not hateful"
C023813,Wrong,Safe,"General wisdom statement, not hateful"
C023815,Correct,,"Fan rivalry mocking quote, mild insult"
C023819,Wrong,Safe,"Fan comment about trailer/story theme, not hateful"
C023826,Wrong,Safe,"Praise comment, not hateful"
C023835,Wrong,Safe,"Mocking movie criticism using metaphor, not hateful"
C023836,Wrong,Safe,"Movie industry commentary, not hateful"
C023845,Wrong,Safe,"Comment about fight scene pacing, not offensive"
C023848,Wrong,Safe,"Mixed movie review, not hateful"
C023854,Wrong,Offensive,"Vulgar personal insult at filmmakers, not group hate"
C023855,Wrong,Offensive,"Personal insult about someone's small stature, not group hate"
C023857,Correct,,"Vulgar criticism of composer's song"
C023858,Wrong,Offensive,"Personal insult about cowardice, not group hate"
C023859,Wrong,Safe,"Political support statement, not hateful"
C023863,Wrong,Offensive,"Personal insult about lacking conscience/makeup style, not group hate"
C023870,Wrong,Safe,"Request about movie release timing, not offensive"
C023875,Wrong,Safe,"Patriotic tribute to soldier, not hateful"
C023877,Wrong,Safe,"General idiom about lies, not hateful"
C023879,Correct,,"Fan hype text with mild trash-talk term"
C023881,Wrong,Offensive,"Personal criticism about overacting, not group hate"
C023889,Wrong,Safe,"Social/political commentary criticizing exploitation of caste/religion, not hate speech itself"
C023891,Wrong,Safe,"Mocking comment about trailer, not hateful"
C023894,Wrong,Safe,"Comment about dislike count, not offensive"
C023895,Wrong,Safe,"Neutral instructional comment, no hostility despite caste-group name"
C023899,Wrong,Safe,"Grateful supportive comment, not hateful"
C023900,Wrong,Safe,"Harsh movie comparison criticism, not hate speech"
C023901,Wrong,Safe,"Comment about bgm similarity, not offensive"
C023902,Wrong,Safe,"Fan praise comment, not hateful"
C023904,Wrong,Safe,"Neutral comment about searching TikTok, not offensive"
C023908,Correct,,"Caste pride celebration with dehumanizing slur ('dogs') at rival group"
C023917,Wrong,Safe,"General disappointed commentary about discourse, not hateful"
C023918,Correct,,"Vulgar caste-referenced insult, targets Palli caste group"
C023920,Unsure,,"Unclear phrase about phone, ambiguous meaning"
C023924,Wrong,Offensive,"Vulgar personal insult directed at individual, not group hate"
C023925,Wrong,Safe,"Mild criticism about unclear statements, not hateful"
C023934,Wrong,Offensive,"Extremely vulgar sexual insult, not group hate"
C023938,Unsure,,"Ambiguous whether targeting specific pastors or all clergy"
C023940,Wrong,Safe,"Mocking comment about not watching movie, not offensive"
C023942,Wrong,Safe,"Fan boast about trending, not offensive"
C023943,Correct,,"Mild insult at commenter for not watching movie"
C023944,Wrong,Safe,"Accusation of character copying, not offensive"
C023950,Wrong,Safe,"Comment suggesting legal action, not hateful"
C023957,Wrong,Safe,"Political commentary about party loyalty, not hateful"
C023964,Correct,,"Mild insult toward individual, not hate speech"
C023965,Correct,,"Extremely vulgar personal insult directed at individual"
C023967,Correct,,"Mild sexual innuendo insult, borderline vulgar"
C023968,Unsure,,"Fill-in-the-blank fragment, meaning unclear"
C023969,Wrong,Safe,"Light joke about husband/wife scenario, not offensive"
C023972,Wrong,Safe,"Harsh movie criticism, not hate speech"
C023976,Wrong,Safe,"Mixed praise/suggestion about hairstyle, not offensive"
C023979,Correct,,"Mixed praise with personal jab about actor's role"
C023982,Wrong,Safe,"Praise for political leader, not hateful"
C023986,Wrong,Safe,"Comment describing movie plot, not offensive"
C023987,Unsure,,"Mixed praise with ambiguous caste-referenced term"
C023989,Wrong,Safe,"Praise for BGM composer, not hateful"
C023992,Wrong,Safe,"Mild criticism about loud music, not offensive"
C023996,Wrong,Safe,"Comment about movie comparison poll, not offensive"
C024001,Wrong,Safe,"Critical commentary questioning a scene's inappropriate content, not offensive itself"
C024006,Wrong,Safe,"Mocking comment referencing movie prop, not offensive"
C024007,Wrong,Safe,"General social commentary about superstition, not hateful"
C024010,Wrong,Safe,"Mocking comment about trailer content, not offensive"
C024011,Wrong,Offensive,"Personal insult calling someone 'ugly-faced', not group hate"
C024012,Wrong,Safe,"Comment about sound effects at timestamp, not offensive"
C024014,Correct,,"Mocking insult toward named individual"
C024015,Correct,,"Fan hype text with mild taunt"
C024017,Wrong,Safe,"Praise for movie, not hateful"
C024028,Wrong,Safe,"Supportive comment about theatre experience, not hateful"
C024033,Wrong,Safe,"Fan comparison comment about movies, not offensive"
C024042,Wrong,Safe,"Vague comment implying failure, not offensive"
C024062,Wrong,Safe,"Taunting comment to haters, not offensive"
C024064,Correct,,"Vulgar exclamation comparing movies"
C024069,Wrong,Safe,"Political commentary about lack of will, not hateful"
C024070,Wrong,Offensive,"Personal insult about someone's small-time background, not group hate"
C024073,Wrong,Safe,"Praise comment ('pearl among men'), not hateful"
C024082,Wrong,Offensive,"Vulgar sexual joke/gossip, not group-targeted hate"
C024084,Wrong,Safe,"Mild criticism about music being sleep-inducing, not offensive"
C024087,Wrong,Safe,"Generational banter, not offensive"
C024089,Unsure,,"Unclear comment comparing actresses"
C024101,Wrong,Safe,"Praise for trailer/story, not hateful"
C024103,Wrong,Safe,"Passionate movie-defense commentary, not hate speech itself"
C024108,Wrong,Safe,"Critical commentary about caste-based conflict, not hate speech itself"
C024114,Unsure,,"Unclear fragment, ambiguous meaning"
C024115,Wrong,Safe,"Cynical general statement about games/cash, not hateful"
C024118,Wrong,Safe,"Comparison of like counts, not offensive"
C024123,Wrong,Safe,"Comment praising a joke/troll scene, not hateful"
C024124,Wrong,Safe,"Fan rivalry comment, not offensive"
C024127,Wrong,Safe,"Praise comment, not hateful"
C024136,Wrong,Safe,"Fan hype comment, not offensive"
C024138,Wrong,Safe,"Political commentary about Congress party, not hateful"
C024139,Correct,,"Personal criticism of actor, not hate speech"
C024140,Wrong,Safe,"Political criticism about misuse of public wealth, not hateful"
C024144,Unsure,,"Unclear joke about vehicle, ambiguous meaning"
C024152,Correct,,"Vulgar insult at critics mixed with fan praise"
C024154,Unsure,,"Unclear fragment, ambiguous meaning"
C024155,Unsure,,"Unclear phrase, ambiguous meaning"
C024165,Wrong,Safe,"Praise/well-wishes for interviewee, not hateful"
C024166,Wrong,Safe,"Comment about actor-director collaborations, not offensive"
C024171,Wrong,Offensive,"Critical/defensive comment about movie title controversy with mild insult, not broad group hate"
C024175,Wrong,Offensive,"Personal insult calling individual 'crazy', not group hate"
C024176,Wrong,Safe,"Movie flop prediction, not offensive"
C024178,Wrong,Safe,"Fan hype comment referencing military, not offensive"
C024179,Wrong,Hate Speech,"Caste-targeted hostile insult ('slipper-beating') at Kuruma community"
C024185,Wrong,Safe,"Comment about lack of recognition for talent, not offensive"
C024188,Wrong,Safe,"Political support statement, not hateful"
C024198,Wrong,Offensive,"Vulgar insult at Pakistani fans, not caste/religion/gender-based hate"
C024200,Correct,,"Mild insult ('fools') mixed with trailer praise"
C024202,Wrong,Safe,"Patriotic unity statement, not hateful"
C024203,Unsure,,"Unclear mythological/personal reference"
C024205,Wrong,Safe,"Encouraging comment, not hateful"
C024206,Wrong,Safe,"Praise comment, not hateful"
C024213,Wrong,Safe,"Expression of dismay/mocking, not offensive"
C024214,Wrong,Safe,"Praise about dance skill, not hateful"
C024215,Wrong,Safe,"Meta commentary about movie theme, not offensive"
C024217,Wrong,Threat,"Explicit threat/statement of rape against named individual"
C024224,Wrong,Safe,"Movie criticism, not offensive"
C024229,Unsure,,"Ambiguous comment about lover's reaction"
C024233,Wrong,Safe,"Mild criticism about trailer quality, not offensive"
C024234,Wrong,Safe,"Praise for movie's quality, not hateful"
C024239,Wrong,Safe,"Praise comment, not hateful"
C024245,Wrong,Safe,"Praise about religious explanation, not hateful"
C024248,Wrong,Offensive,"Political criticism with mild insult ('fools') at politicians, not group hate"
C024249,Unsure,,"Unclear comment about car, ambiguous meaning"
C024250,Wrong,Safe,"Mocking comment comparing voice to MGR, not offensive"
C024257,Wrong,Safe,"Neutral statement about commenting habits, not offensive"
C024258,Correct,,"Mocking dismissal of actor's popularity"
C024265,Wrong,Safe,"Movie criticism, not hate speech"
C024266,Wrong,Safe,"Mocking comment about dislikers, not offensive"
C024273,Wrong,Safe,"Dismissive comment comparing movies, not offensive"
C024282,Wrong,Offensive,"Mocking political insult at individual, not group hate"
C024292,Wrong,Threat,"Call for violence against wrongdoers ('should be beaten wherever they go')"
C024293,Unsure,,"Ambiguous caste-adjacent term, unclear meaning"
C024294,Correct,,"Accusation of copying with mild insult 'bad hero'"
C024299,Correct,,"Vulgar sexual insult/accusation directed at director"
C024302,Wrong,Safe,"Fan excitement comment, not offensive"
C024307,Correct,,"Mild insult toward those mocking the movie/actor"
C024315,Wrong,Sexual Harassment,"Sexualized victim-blaming remark about actress's clothing/body"
C024319,Correct,,"Fan hype text with mild trash-talk term"
C024325,Wrong,Offensive,"Vulgar insult targeting a group of individuals, not protected-class hate"
C024327,Wrong,Safe,"Comment about comedy scene, not offensive"
C024329,Wrong,Offensive,"Mocking accusation of copying story, not group hate"
C024332,Wrong,Safe,"Movie criticism predicting flop, not hateful"
C024340,Unsure,,"Unclear personal/political statement"
C024344,Wrong,Safe,"Rhetorical moral question, not hateful"
C024345,Wrong,Safe,"Fan praise comment, not offensive"
C024347,Wrong,Safe,"Praise about movie action/hits, not offensive"
C024349,Wrong,Safe,"General statement about justice system, not hateful"
C024357,Correct,,"Personal criticism about dialogue delivery"
C024359,Wrong,Safe,"Fan rally comment about likes, not offensive"
C024366,Wrong,Safe,"Praise/casual comment, not offensive"
C024367,Unsure,,"Unclear comment about song, ambiguous meaning"
C024375,Wrong,Offensive,"Vulgar personal insult at specific individual woman, not group-generalized hate"
C024381,Wrong,Safe,"Political commentary, not hateful"
C024382,Wrong,Safe,"Praise comment for actor, not hateful"
C024386,Wrong,Safe,"Political criticism, not hateful"
C024397,Wrong,Safe,"Opinion about reality show elimination, not hateful"
C024399,Wrong,Safe,"Mixed movie opinion, not offensive"
C024404,Wrong,Safe,"Praise comment, not hateful"
C024412,Wrong,Safe,"Fan comment, not offensive"
C024413,Unsure,,"Unclear phrase, ambiguous meaning"
C024419,Wrong,Threat,"Explicit threat of physical violence ('will tear you, hit you')"
C024423,Wrong,Offensive,"Vulgar personal insult directed at director, not group hate"
C024425,Wrong,Safe,"Gratitude/praise political comment, not hateful"
C024426,Wrong,Safe,"Fan comment about watching trailers, not offensive"
C024436,Unsure,,"Unclear political comment, ambiguous meaning"
C024439,Unsure,,"Unclear metaphorical phrase"
C024446,Wrong,Safe,"Political/labor criticism, not hateful"
C024447,Wrong,Safe,"Fan comment about upcoming movie, not offensive"
C024450,Unsure,,"Unclear comment with ambiguous caste reference"
C024454,Wrong,Safe,"Movie opinion, not offensive"
C024458,Wrong,Safe,"Comparison comment about movies, not offensive"
C024463,Wrong,Safe,"Anti-caste statement, not hate speech"
C024466,Wrong,Safe,"Political/social criticism, not hateful"
C024468,Unsure,,"Garbled personal commentary, unclear meaning"
C024477,Wrong,Safe,"Fan comment referencing superhero scene, not offensive"
C024480,Wrong,Safe,"Fan devotion statement, not hateful"
C024481,Correct,,"Mild insult about app quality"
C024493,Wrong,Threat,"Explicit threat of violence directed at named individual"
C024505,Wrong,Safe,"Movie preference opinion, not offensive"
C024509,Wrong,Offensive,"Political mockery using animal metaphor, not clear protected-class hate"
C024510,Correct,,"Insult calling editor 'madman'"
C024513,Wrong,Safe,"Poetic praise statement, not hateful"
C024516,Wrong,Safe,"Movie criticism about lack of originality, not hateful"
C024517,Wrong,Safe,"Sarcastic comment about music composing, not offensive"
C024520,Unsure,,"Vague phrase, unclear meaning"
C024528,Wrong,Safe,"Political commentary criticizing hypocrisy in caste-based film criticism, not hate speech itself"
C024530,Wrong,Safe,"Praise comment for leader, not hateful"
C024532,Wrong,Safe,"Movie feedback about climax, not offensive"
C024540,Unsure,,"Unclear garbled comment"
C024542,Wrong,Safe,"General empowerment statement, not hateful"
C024545,Wrong,Safe,"Political opinion about parties, not hate speech"
C024548,Wrong,Safe,"Mild criticism about director's clarity, not offensive"
C024556,Correct,,"Mocking personal insult about actress's appearance"
C024559,Wrong,Safe,"Comment about Kollywood industry standing, not offensive"
C024561,Unsure,,"Unclear phrase about Kannada, ambiguous"
C024563,Wrong,Safe,"Factual complaint about movie delay, not offensive"
C024572,Wrong,Offensive,"Vulgar personal insult directed at director over Jayalalithaa film, not group hate"
C024573,Wrong,Offensive,"Mocking insult ('dog') about someone's long wait, not group hate"
C024575,Wrong,Safe,"Praise about father-son duo, not hateful"
C024584,Wrong,Safe,"Fan request about character survival, not offensive"
C024585,Wrong,Safe,"Vague statement about current events, not hateful"
C024609,Wrong,Safe,"Cynical statement about cheaters getting respect, not hateful"
C024618,Wrong,Safe,"Critical commentary about exploiting real case for profit, not hate speech"
C024620,Wrong,Safe,"Comment about views count, not offensive"
C024623,Wrong,Safe,"Movie criticism about pacing, not offensive"
C024630,Wrong,Safe,"Critique about singer's voice fit, not offensive"
C024635,Wrong,Safe,"Political commentary about favoritism, not hateful"
C024644,Wrong,Safe,"Political criticism using karma reference, not hateful"
C024648,Correct,,"Mild insult ('crazy') directed at individual"
C024650,Wrong,Safe,"Praise about song replay value, not hateful"
C024653,Wrong,Safe,"Political/social opinion opposing inter-caste marriage ideology, not hate speech itself"
C024655,Correct,,"Vulgar sexual insult directed at fans"
C024657,Wrong,Safe,"Mocking comment about action scene, not offensive"
C024664,Wrong,Safe,"Comment comparing box office performance, not offensive"
C024665,Wrong,Safe,"Comment comparing to another movie, not offensive"
C024666,Wrong,Safe,"Praise comment, not hateful"
C024667,Unsure,,"Vague accusatory statement, unclear context"
C024670,Wrong,Safe,"Praise for political leaders, not hateful"
C024671,Wrong,Safe,"Sarcastic comment about consecutive flops, not offensive"
C024675,Wrong,Safe,"Praise comment, not hateful"
C024677,Wrong,Offensive,"Vulgar political insult, not group-targeted hate"
C024681,Wrong,Safe,"Observation about talent show, not hateful"
C024684,Wrong,Safe,"Praise comment, not hateful"
C024685,Wrong,Safe,"Comment comparing trailers, not offensive"
C024689,Wrong,Safe,"Mild criticism about trailer clarity, not offensive"
C024699,Wrong,Safe,"Comment about movie plot, not offensive"
C024704,Wrong,Offensive,"Political insult/sarcasm about MLA's qualifications, not group hate"
C024712,Correct,,"Vulgar personal insult directed at individual"
C024719,Wrong,Safe,"Political commentary criticizing communal/caste conflict, not hate speech itself"
C024720,Wrong,Safe,"Compliment about person's innocence, not hateful"
C024721,Wrong,Offensive,"Vulgar sexual insult, unclear specific target, not group hate"
C024724,Wrong,Safe,"Accusation of copying another movie, not offensive"
C024725,Wrong,Offensive,"Vulgar political insult targeting a nation, not caste/religion/gender hate"
C024727,Wrong,Safe,"Vague criticism about youth being affected, not hateful"
C024728,Wrong,Safe,"Mocking comment about performer's reaction, not offensive"
C024731,Wrong,Safe,"Praise for reviving comedy, not hateful"
C024757,Unsure,,"Vague sexual insinuation, unclear specific target/intent"
C024766,Wrong,Safe,"Comment about dislikes not appreciating movie's thrill, not offensive"
C024772,Wrong,Safe,"Praise for political leader, not hateful"
C024773,Wrong,Offensive,"Vulgar personal insult, not group hate"
C024776,Wrong,Safe,"Praise about actor's looks, not hateful"
C024786,Correct,,"Mild trash-talk term about ticket-buying"
C024787,Wrong,Safe,"Political sarcasm referencing past claims, not hateful"
C024793,Wrong,Safe,"Political statement about leadership tenure, not hateful"
C024794,Wrong,Safe,"Vague philosophical comment, not hateful"
C024795,Wrong,Safe,"Mocking criticism about actors' movie choices, not offensive"
C024796,Wrong,Offensive,"Extremely vulgar sexual insult, not group hate"
C024801,Wrong,Safe,"Complaint about language priority politics, not hate speech"
C024803,Wrong,Safe,"Comment about movie comparison poll, not offensive"
C024804,Correct,,"Mocking insult about undeserved name usage"
C024806,Wrong,Safe,"Mocking taunt about competition, not offensive"
C024808,Wrong,Safe,"Comment suggesting scene cut to avoid disgracing actor, not offensive"
C024809,Wrong,Offensive,"Harsh personal criticism about someone's makeup, not group hate"
C024810,Unsure,,"Garbled fragment, meaning unclear"
C024813,Wrong,Safe,"Fan rivalry prediction, not offensive"
C024815,Wrong,Safe,"Vague social commentary about youth culture, not hateful"
C024818,Wrong,Safe,"Praise comment, not hateful"
C024819,Wrong,Safe,"Praise about actor's improvement despite past trolling, not hateful"
C024821,Wrong,Safe,"Personal emotional statement, not hateful"
C024830,Wrong,Safe,"Anti-caste critical commentary about hypocrisy in judging love, not hate speech itself"
C024840,Wrong,Safe,"Praise for actor's success despite lack of support, not hateful"
C024842,Wrong,Safe,"Praise for MLA's speech, not hateful"
C024847,Wrong,Safe,"Praise about vintage role, not hateful"
C024851,Wrong,Safe,"Criticism about title mismatch, not offensive"
C024855,Wrong,Safe,"Political criticism about lack of substance, not hateful"
C024858,Wrong,Safe,"Mocking metaphor about dance style, not offensive"
C024862,Wrong,Safe,"Comment comparing movie style, not offensive"
C024863,Wrong,Safe,"Fan rivalry comment, not offensive"
C024867,Wrong,Safe,"Political suggestion, not hateful"
C024876,Wrong,Safe,"Fan question about trending status, not offensive"
C024879,Wrong,Safe,"General wisdom statement, not hateful"
C024880,Wrong,Safe,"Comment about actor's appeal/director's reputation, not offensive"
C024892,Unsure,,"Unclear phrase, ambiguous meaning"
C024893,Wrong,Safe,"Sarcastic comment about movie predictions, not offensive"
C024895,Wrong,Safe,"Fan suggestion about future collaboration, not offensive"
C024903,Wrong,Safe,"Praise for comedian's performance, not hateful"
C024908,Wrong,Safe,"Mocking criticism about trailer editing, not offensive"
C024911,Wrong,Safe,"Mild pun about milk brand, not clearly vulgar insult"
C024918,Correct,,"Extremely vulgar personal insult directed at named individual"
C024922,Wrong,Safe,"Praise comment, not hateful"
C024923,Wrong,Offensive,"Mocking insult at sycophant fans, not group hate"
C024926,Wrong,Safe,"Sarcastic comment about dislikers being rival fans, not hateful"
C024930,Wrong,Safe,"Praise for honest review, not hateful"
C024950,Wrong,Offensive,"Political rivalry mockery targeting VCK-affiliated group, not broad caste hate"
C024951,Wrong,Safe,"Regional identity guilt-trip comment, not hate speech"
C024952,Wrong,Safe,"Anti-caste-hypocrisy critique, not hate speech itself"
C024964,Wrong,Safe,"Mild request not to get involved, not hateful"
C024972,Wrong,Safe,"Praise comment, not hateful"
C024975,Wrong,Safe,"Movie criticism, not hateful"
C024976,Unsure,,"Unclear phrase, ambiguous meaning"
C024991,Wrong,Safe,"Praise about religious teaching, not hateful"
C024996,Wrong,Safe,"Anti-caste critique questioning caste-based behavior, not hate speech itself"
C024997,Wrong,Offensive,"Vulgar political insult about voters' judgment, not protected-class hate"
C024998,Unsure,,"Garbled vulgar phrase, meaning unclear"
C025005,Wrong,Safe,"Mocking comment about movie release, not offensive"
C025006,Unsure,,"Ambiguous fan hyperbole or veiled threat about unrest if movie doesn't release"
C025013,Wrong,Safe,"Sympathy statement for wronged individual, not hateful"
C025016,Wrong,Safe,"Praise comment, not hateful"
C025018,Wrong,Safe,"Critical commentary concerned about glorifying honor killings, not hate speech itself"
C025023,Wrong,Safe,"Political criticism about media bias, not hateful"
C025028,Correct,,"Vulgar personal insult/threat directed at individual"
C025030,Wrong,Safe,"Praise for speech with mild dig at another figure, not hateful"
C025033,Wrong,Safe,"Political taunt about leader's time being up, not hateful"
C025040,Wrong,Offensive,"Personal insult using unclear term, not group hate"
C025046,Correct,,"Hostile rivalry comment favoring anti-Dalit-themed movie over pro-Dalit films"
C025047,Wrong,Safe,"Comment about views/likes discrepancy, not offensive"
C025054,Correct,,"Mocking insult about someone's height"
C025057,Wrong,Safe,"Fan praise comment despite dislikes, not offensive"
C025060,Correct,,"Mocking nickname for rival fans"
C025065,Wrong,Safe,"Political praise statement, not hateful"
C025067,Wrong,Safe,"Neutral suggestion about dubbing artists, not offensive"
C025068,Wrong,Offensive,"Mocking comment about actor's scene, not group hate"
C025071,Wrong,Safe,"Praise comment (mouth watering in awe), not hateful"
C025074,Correct,,"Vulgar insult directed at dislikers"
C025088,Wrong,Safe,"Criticism about exaggerating a small issue, not hateful"
C025089,Wrong,Safe,"Patriotic statement criticizing TikTok priorities, not hate speech"
C025096,Wrong,Hate Speech,"Vulgar ethnic slur targeting Chinese-origin people as a group"
C025100,Correct,,"Vulgar personal insult directed at individual"
C025103,Wrong,Safe,"Political sarcasm referencing past claims, not hateful"
C025109,Wrong,Offensive,"Mocking accusation about fan rivalry dislikes, not group hate"
C025111,Wrong,Safe,"Praise comment, not hateful"
C025116,Wrong,Safe,"Praise comment about teaching moment, not hateful"
C025121,Wrong,Safe,"Praise about video content, not hateful"
C025128,Wrong,Safe,"Political support statement, not hateful"
C025132,Wrong,Safe,"Personal reflection about marriage, not hateful"
C025137,Wrong,Safe,"Comment about leaked content timestamp, not offensive"
C025144,Wrong,Safe,"Mocking 'RIP' meme joke, not clearly offensive"
C025145,Unsure,,"Unclear phrase, ambiguous meaning"
C025149,Wrong,Safe,"Complaint about misspelled name, not offensive"
C025150,Wrong,Safe,"Comment about views/likes stats, not offensive"
C025157,Correct,,"Mocking insult toward VFX critics"
C025161,Wrong,Safe,"Praise about character's dialogue, not hateful"
C025165,Wrong,Safe,"Praise for MLA, not hateful"
C025167,Wrong,Safe,"Comment comparing to Godfather movie, not offensive"
C025168,Wrong,Safe,"Comment about title reuse in Hindi film, not offensive"
C025169,Wrong,Safe,"Praise for political leaders, not hateful"
C025170,Wrong,Offensive,"Fan hype with mild insult ('clowns') at critics, not group hate"
C025172,Wrong,Safe,"Movie comparison opinion, not offensive"
C025173,Wrong,Safe,"Fan devotion statement, not hateful"
C025177,Wrong,Safe,"Comment referencing movie scene, not offensive"
C025179,Wrong,Safe,"Sarcastic criticism about language use, not offensive"
C025184,Wrong,Safe,"Political sarcasm referencing past claims, not offensive"
C025204,Wrong,Sexual Harassment,"Explicit sexualized remark about a girl's body"
C025212,Wrong,Safe,"Political commentary criticizing caste-based violence against couples, not hate speech itself"
C025223,Wrong,Offensive,"Mocking personal criticism, not group hate"
C025230,Wrong,Safe,"Suggestion to uninstall Chinese app, not offensive"
C025231,Wrong,Offensive,"Extremely vulgar sexual insult directed at individual, not group-targeted hate"
C025232,Correct,,"Vulgar caste-conflict insult naming multiple caste groups"
C025241,Wrong,Safe,"Comment comparing director's movies, not offensive"
C025248,Wrong,Safe,"Comment about BGM style comparison, not offensive"
C025251,Wrong,Safe,"Mocking criticism about trailer quality, not offensive"
C025256,Wrong,Safe,"Harsh movie criticism, not hate speech"
C025263,Correct,,"Vulgar insult ('dog') directed at named actor"
C025267,Wrong,Safe,"Political criticism about arrogance in power, not hateful"
C025269,Wrong,Safe,"Political prediction, not hateful"
C025271,Correct,,"Fan rivalry text with mild trash talk"
C025273,Correct,,"Mild insult ('foolish boys') at dislikers"
C025286,Wrong,Safe,"Praise about music, comparison to another movie, not offensive"
C025293,Wrong,Threat,"Explicit threat of violence/mutilation"
C025296,Wrong,Safe,"Compliment regardless of caste, not offensive"
C025308,Wrong,Safe,"Neutral question about flop movie, not offensive"
C025309,Wrong,Offensive,"Personal criticism with mild insult, not group hate"
C025311,Wrong,Safe,"Accusation about music copying, not offensive"
C025314,Wrong,Safe,"Comment about lower view count comparison, not offensive"
C025319,Correct,,"Mocking insult implying dislikers are childish"
C025321,Wrong,Safe,"Praise about sound effects, not hateful"
C025325,Wrong,Safe,"Anti-caste-obsession statement, not hate speech"
C025329,Wrong,Safe,"Political commentary about corruption, not hateful"
C025336,Wrong,Safe,"Constructive industry commentary about movie promotion, not hateful"
C025338,Correct,,"Vulgar caste-related insult accusing hypocrisy in caste unity claims"
C025339,Wrong,Offensive,"Political/ideological criticism of rival group, not broad protected-class hate"
C025342,Wrong,Safe,"Neutral statement about uninstalling app, not offensive"
C025351,Wrong,Offensive,"Mocking accusation about fan rivalry dislikes, not group hate"
C025362,Wrong,Offensive,"Personal insult ('useless guy'), not group hate"
C025363,Wrong,Safe,"Praise comment, not hateful"
C025365,Wrong,Safe,"Political sarcasm referencing past claims, not hateful"
C025366,Wrong,Safe,"Neutral statement, not offensive"
C025368,Wrong,Offensive,"Hostile taunt toward rival fan groups, not protected-class hate"
C025369,Wrong,Safe,"Vague political/social commentary, not hateful"
C025372,Unsure,,"Unclear phrase, ambiguous meaning"
C025375,Wrong,Safe,"Critical observation about violence against women in trailer, not hate speech itself"
C025383,Wrong,Safe,"Mild dismissive comment, not offensive"
C025384,Correct,,"Vulgar insult ('dog') at named political figure"
C025393,Wrong,Safe,"Industry criticism about ticket rates, not hateful"
C025394,Wrong,Safe,"Fan comment, not offensive"
C025395,Wrong,Safe,"Comment about alternate viewing methods, not offensive"
C025396,Wrong,Safe,"Emotional political statement, not hateful"
C025405,Wrong,Safe,"Social commentary criticizing TikTok CEO's remarks and public reaction, not hate speech"
C025408,Wrong,Safe,"Movie criticism, not hate speech"
C025409,Wrong,Offensive,"Mild personal insult ('shut your mouth'), not group hate"
C025412,Wrong,Safe,"Mocking comment about dance appearing drunk, not offensive"
C025413,Wrong,Safe,"Comment about excessive cast/hype, not offensive"
