comment_id,language,category,comment,english_translation
C061044,Telugu,Offensive,"ఇలా చూడు, ఇలాంటి పోస్టులు పెట్టేముందు కామన్‌సెన్స్ వాడు అర్థమైందా?","see here, use some common sense before posting things like this got it?"
C061049,Telugu,Offensive,"నిజం చెప్పాలంటే, నువ్వు మాట్లాడేముందు కాస్త ఆలోచించు ఇది ఫైనల్. smh","honestly, think a little before you speak this is final."
C061051,Telugu,Offensive,"మావా, నీలాంటి వాళ్ళకి అటెన్షన్ ఇవ్వకూడదు అసలు సీరియస్‌గా. 😤","bro, people like you shouldn't be given any attention at all seriously."
C061064,Roman Telugu,Offensive,"Chudu, Vedhava logic-tho eppudu ilanti postule pedatav Nammu nannu.","look, with that stupid logic you always post nonsense like this trust me."
C061066,Telugu,Hate Speech,"ఇలా చూడు, వీళ్ళు అందరూ ఒకటే గ్రూప్‌లో ఉంటారు, నమ్మడానికి లేదు #WomenSafety","see here, they're all part of the same group, can't be trusted"
C061068,Roman Telugu,Hate Speech,"Vinu, Ilanti content pettevallu andaru oke rakam Gurthu pettuko. #WomenSafety","listen, everyone who posts content like this is the same kind remember this."
C061074,Telugu,Hate Speech,"ఊరికే చెప్తున్నా, ఇలాంటి ఆడవాళ్ళ వల్లే మగవాళ్ళు బాధపడేది నిజంగా. 🔥","just saying, it's because of women like these that men suffer really."
C061075,Telugu,Offensive,"ఊరికే చెప్తున్నా, ఇలాంటి వాళ్ళని చూస్తే జాలి కూడా వేయదు ఇది ఫైనల్. 😔","just saying, seeing people like this doesn't even evoke pity this is final."
C061076,Telugu,Hate Speech,ఆడవాళ్ళు సోషల్ మీడియాలో ఉండకూడదు ఓకే నా? 🙄,women shouldn't even be on social media ok?
C061078,Telugu,Offensive,"మావా, వేస్ట్ ఫెలో, ఎందుకు ఇలాంటి పోస్ట్ పెడతావు నిజంగా. 🙄","bro, waste fellow, why do you post nonsense like this really."
C061083,Roman Telugu,Offensive,"Chudu, Waste fellow, enduku ilanti post pedatavu Idi final. #WomenSafety","look, waste fellow, why do you post nonsense like this this is final."
C061085,Roman Telugu,Offensive,"By the way, Dini kante better content ekkadaina dorukutundi Idi final. 😡","by the way, you can find better content anywhere than this this is final."
C061093,Telugu,Offensive,"నిజం చెప్పాలంటే, నోరు మూసుకో, నీకు సంబంధం లేదు ఇందులో","honestly, shut your mouth, this has nothing to do with you"
C061096,Roman Telugu,Offensive,"Okka maata, Enduku antha negative-ga untav eppudu Anthe. #WomenSafety","one thing, why are you always so negative that's it."
C061099,Roman Telugu,Hate Speech,Ilanti vallani seriously-ga theesukovalsina avasarame ledu Arthamaindha? smh,there's no need to take people like this seriously at all got it?
C061100,Roman Telugu,Hate Speech,"Hey, Adavalla maatalu eppudu nammakudadu asalu Nammu nannu.","hey, you should never trust what women say trust me."
C061106,Telugu,Offensive,"చూడు, దీని కంటే బెటర్ కంటెంట్ ఎక్కడైనా దొరుకుతుంది నమ్ము నన్ను. 🙄","look, you can find better content anywhere than this trust me."
C061107,Telugu,Offensive,"ఏయ్, నీలాంటి వాళ్ళు వల్లే సోషల్ మీడియా పాడైపోయింది సీరియస్‌గా. 🔥","hey, people like you have ruined social media seriously."
C061112,Roman Telugu,Offensive,"By the way, Neeku burra ledha ila maatladatavu Arthamaindha? ??","by the way, have you lost your mind, talking like this got it?"
C061114,Telugu,Hate Speech,"ఒక్క మాట, ఇలాంటి ఆడవాళ్ళే అసలు సమస్యలకి కారణం అర్థమైందా? 😡","one thing, women like these are the real cause of problems got it?"
C061122,Roman Telugu,Hate Speech,"Mava, Feminists valle samajam padaipotundi Nijanga. 😤","bro, feminists are ruining society really."
C061134,Telugu,Offensive,ఇంత చెత్త వీడియో ఎప్పుడూ చూడలేదు ఓకే నా? 🔥,never seen such a trash video ok?
C061138,Roman Telugu,Hate Speech,"Mava, Vallu andaru okate group-lo untaru, nammadaniki ledu Anthe.","bro, they're all part of the same group, can't be trusted that's it."
C061142,Roman Telugu,Offensive,"Okka maata, Nuvvu maatladeముందు kaastha aalochinchu Idi final.","one thing, think a little before you speak this is final."
C061145,Telugu,Offensive,నీలాంటి వాళ్ళకి అటెన్షన్ ఇవ్వకూడదు అసలు ఇది ఫైనల్. #WomenSafety,people like you shouldn't be given any attention at all this is final.
C061152,Roman Telugu,Offensive,"Okka maata, Neeku burra ledha ila maatladatavu Nammu nannu. 😡","one thing, have you lost your mind, talking like this trust me."
C061154,Telugu,Hate Speech,"ఇలా చూడు, వీళ్ళు అందరూ ఒకటే గ్రూప్‌లో ఉంటారు, నమ్మడానికి లేదు ఇది నిజం.","see here, they're all part of the same group, can't be trusted this is true."
C061161,Roman Telugu,Offensive,"Nijam cheppalante, Nee comments chadivithe thalanoppi vastundi Nijanga.","honestly, reading your comments gives me a headache really."
C061163,Telugu,Hate Speech,"ఊరికే చెప్తున్నా, వీళ్ళందరూ చేసేది కేవలం డ్రామానే గుర్తు పెట్టుకో.","just saying, all they do is drama remember this."
C061167,Roman Telugu,Hate Speech,"Chudu, Adavallaki nijanga samanatvam akkarledu, prathyeka sadupayale kavali Seriously-ga. 😤","look, women don't really want equality, they just want special treatment seriously."
C061169,Roman Telugu,Offensive,"Vinu, Inta chettha video eppudu chudaledu Idi nijam. ??","listen, never seen such a trash video this is true."
C061172,Roman Telugu,Hate Speech,"Okka maata, Adavallu social media-lo undakudadu Anthe.","one thing, women shouldn't even be on social media that's it."
C061173,Roman Telugu,Hate Speech,"Urike cheptunna, Adavallu intlo undali, online-ki ravaddu Nammu nannu. 😔","just saying, women should stay home, not come online trust me."
C061174,Telugu,Hate Speech,"మావా, ఆడవాళ్ళు ఎప్పుడూ ఓవర్‌గా రియాక్ట్ అవుతారు సీరియస్‌గా. #WomenSafety","bro, women always overreact seriously."
C061175,Roman Telugu,Hate Speech,"Urike cheptunna, Ee generation adavallu respect ivvadaniki asalu arhulu kaadu Gurthu pettuko. 😔","just saying, this generation of women don't even deserve respect remember this."
C061180,Roman Telugu,Hate Speech,"Ila chudu, Vallaki eppudu victim card play cheyadame telusu Anthe. ??","see here, they only know how to play the victim card all the time that's it."
C061182,Roman Telugu,Offensive,"Okka maata, Nee comments chadivithe thalanoppi vastundi Nijanga. 😤","one thing, reading your comments gives me a headache really."
C061184,Telugu,Offensive,"ఊరికే చెప్తున్నా, ఇలాంటి పోస్టులు పెట్టేముందు కామన్‌సెన్స్ వాడు నిజంగా. ...","just saying, use some common sense before posting things like this really."
C061185,Roman Telugu,Offensive,"Mava, Noru moosuko, neeku sambandham ledu idulo Seriously-ga. #WomenSafety","bro, shut your mouth, this has nothing to do with you seriously."
C061186,Roman Telugu,Hate Speech,"Urike cheptunna, Vellandaru okkate, attention kosame idantha chestaru Nammu nannu. !!!","just saying, they're all the same, doing all this just for attention trust me."
C061191,Roman Telugu,Offensive,"Mava, Neelanti vallaki attention ivvakudadu asalu Anthe. 😔","bro, people like you shouldn't be given any attention at all that's it."
C061208,Roman Telugu,Offensive,"Chudu, Enduku antha negative-ga untav eppudu Anthe. 🙄","look, why are you always so negative that's it."
C061209,Roman Telugu,Hate Speech,"Nijam cheppalante, Ee generation adavallu respect ivvadaniki asalu arhulu kaadu Idi nijam. 😢","honestly, this generation of women don't even deserve respect this is true."
C061212,Telugu,Offensive,ఇలాంటి వాళ్ళని చూస్తే జాలి కూడా వేయదు అర్థమైందా? 😔,seeing people like this doesn't even evoke pity got it?
C061214,Telugu,Hate Speech,"నిజం చెప్పాలంటే, ఇలాంటి ఆడవాళ్ళ వల్లే మగవాళ్ళు బాధపడేది ఓకే నా? ??","honestly, it's because of women like these that men suffer ok?"
C061216,Telugu,Hate Speech,"నిజం చెప్పాలంటే, ఆడవాళ్ళ మాటలు ఎప్పుడూ నమ్మకూడదు అసలు అంతే. #WomenSafety","honestly, you should never trust what women say that's it."
C061224,Roman Telugu,Hate Speech,"Urike cheptunna, Adavallaki sontha opinion undadu, evaro cheppindi vaadataru Idi nijam.","just saying, women don't have their own opinions, they just repeat what someone told them this is true."
C061240,Roman Telugu,Hate Speech,Adavalla maatalu eppudu nammakudadu asalu Anthe. !!!,you should never trust what women say that's it.
C061243,Telugu,Offensive,"నిజం చెప్పాలంటే, ఇలాంటి పోస్టులు పెట్టేముందు కామన్‌సెన్స్ వాడు ఓకే నా? 😔","honestly, use some common sense before posting things like this ok?"
C061246,Telugu,Hate Speech,"ఇలా చూడు, ఆడవాళ్ళకి సొంత ఒపీనియన్ ఉండదు, ఎవరో చెప్పింది వాడతారు ఓకే నా? 🔥","see here, women don't have their own opinions, they just repeat what someone told them ok?"
C061255,Roman Telugu,Offensive,Nee level chuste jaaliga undi Anthe.,seeing your level is honestly pitiful that's it.
C061258,Telugu,Hate Speech,"నిజం చెప్పాలంటే, ఈ జనరేషన్ ఆడవాళ్ళు రెస్పెక్ట్ ఇవ్వడానికి అసలు అర్హులు కాదు గుర్తు పెట్టుకో.","honestly, this generation of women don't even deserve respect remember this."
C061263,Roman Telugu,Hate Speech,"Vinu, Ilanti content pettevallu andaru oke rakam Anthe. !!!","listen, everyone who posts content like this is the same kind that's it."
C061267,Telugu,Offensive,"నిజం చెప్పాలంటే, ఎవడు అడిగాడు నీ ఒపీనియన్ సీరియస్‌గా. 😤","honestly, who asked for your opinion seriously."
C061268,Telugu,Offensive,"నిజం చెప్పాలంటే, ఇలాంటి వాళ్ళని చూస్తే జాలి కూడా వేయదు నిజంగా. 🙄","honestly, seeing people like this doesn't even evoke pity really."
C061269,Telugu,Hate Speech,"బై ద వే, ఇలాంటి ఆడవాళ్ళే అసలు సమస్యలకి కారణం సీరియస్‌గా. ...","by the way, women like these are the real cause of problems seriously."
C061271,Telugu,Offensive,"మావా, దీనికేమైనా అర్థం ఉందా, వేస్ట్ ఆఫ్ టైమ్ నిజంగా. !!!","bro, does this even make sense, total waste of time really."
C061274,Telugu,Offensive,"మావా, నీలాంటి వాళ్ళు వల్లే సోషల్ మీడియా పాడైపోయింది అర్థమైందా? smh","bro, people like you have ruined social media got it?"
C061277,Telugu,Hate Speech,ఫెమినిస్టులు వల్లే సమాజం పాడైపోతుంది సీరియస్‌గా. !!!,feminists are ruining society seriously.
C061280,Telugu,Hate Speech,"ఊరికే చెప్తున్నా, ఇలాంటి వాళ్ళని సీరియస్‌గా తీసుకోవాల్సిన అవసరమే లేదు అంతే. 🙄","just saying, there's no need to take people like this seriously at all that's it."
C061287,Roman Telugu,Hate Speech,"Okka maata, Adavallu social media-lo undakudadu Idi final. ??","one thing, women shouldn't even be on social media this is final."
C061289,Telugu,Offensive,"ఒక్క మాట, ఇలాంటి వాళ్ళని చూస్తే జాలి కూడా వేయదు నమ్ము నన్ను. 😡","one thing, seeing people like this doesn't even evoke pity trust me."
C061293,Roman Telugu,Offensive,"Okka maata, Ilanti postulu petteముందు common sense vaadu Idi final. smh","one thing, use some common sense before posting things like this this is final."
C061296,Roman Telugu,Hate Speech,"Nijam cheppalante, Vallu maatladedi vinadam kuda time waste Idi nijam. 🙄","honestly, even listening to what they say is a waste of time this is true."
C061299,Roman Telugu,Offensive,Idi chusi navvalo edavalo artham kavatledu 😡,don't know whether to laugh or cry seeing this
C061300,Roman Telugu,Offensive,"Nijam cheppalante, Enduku antha negative-ga untav eppudu Arthamaindha? 😡","honestly, why are you always so negative got it?"
C061311,Telugu,Hate Speech,"బై ద వే, వీళ్ళందరూ ఒక్కటే, అటెన్షన్ కోసమే ఇదంతా చేస్తారు ఓకే నా? 😡","by the way, they're all the same, doing all this just for attention ok?"
C061315,Telugu,Offensive,"ఒక్క మాట, నువ్వు మాట్లాడేది ఎప్పుడూ అర్థం లేకుండా ఉంటుంది సీరియస్‌గా. !!!","one thing, what you say never makes any sense seriously."
C061325,Roman Telugu,Hate Speech,"Urike cheptunna, Adavallu social media-lo undakudadu Nammu nannu. 😔","just saying, women shouldn't even be on social media trust me."
C061327,Telugu,Offensive,"ఇలా చూడు, నోరు మూసుకో, నీకు సంబంధం లేదు ఇందులో సీరియస్‌గా. ??","see here, shut your mouth, this has nothing to do with you seriously."
C061331,Telugu,Offensive,"నిజం చెప్పాలంటే, దీనికేమైనా అర్థం ఉందా, వేస్ట్ ఆఫ్ టైమ్ నిజంగా. 😡","honestly, does this even make sense, total waste of time really."
C061334,Telugu,Hate Speech,"ఇలా చూడు, ఆడవాళ్ళకి సొంత ఒపీనియన్ ఉండదు, ఎవరో చెప్పింది వాడతారు అంతే. smh","see here, women don't have their own opinions, they just repeat what someone told them that's it."
C061342,Roman Telugu,Hate Speech,"Chudu, Vallaki eppudu victim card play cheyadame telusu Nammu nannu. !!!","look, they only know how to play the victim card all the time trust me."
C061346,Telugu,Offensive,"ఒక్క మాట, ఇలాంటి వాళ్ళని చూస్తే జాలి కూడా వేయదు ఇది నిజం. 🙄","one thing, seeing people like this doesn't even evoke pity this is true."
C061354,Telugu,Offensive,"మావా, నీ కామెంట్లు చదివితే తలనొప్పి వస్తుంది నమ్ము నన్ను.","bro, reading your comments gives me a headache trust me."
C061358,Roman Telugu,Hate Speech,"Chudu, Vallu andaru okate group-lo untaru, nammadaniki ledu Ok na? 🔥","look, they're all part of the same group, can't be trusted ok?"
C061363,Roman Telugu,Offensive,"Okka maata, Diniki emaina artham unda, waste of time Idi final.","one thing, does this even make sense, total waste of time this is final."
C061377,Roman Telugu,Hate Speech,"Urike cheptunna, Adavallu social media-lo undakudadu 😔","just saying, women shouldn't even be on social media"
C061382,Roman Telugu,Offensive,"Vinu, Ilanti chettha aalochanalu ekkada nerchukunnav Anthe. 🔥","listen, where did you learn such trashy thinking that's it."
C061383,Roman Telugu,Offensive,"Urike cheptunna, Ilanti vallani chuste jaali kuda veyadu 😡","just saying, seeing people like this doesn't even evoke pity"
C061385,Telugu,Hate Speech,"నిజం చెప్పాలంటే, ఇలాంటి వాళ్ళని సీరియస్‌గా తీసుకోవాల్సిన అవసరమే లేదు అర్థమైందా? ...","honestly, there's no need to take people like this seriously at all got it?"
C061387,Telugu,Offensive,"నిజం చెప్పాలంటే, ఇలాంటి చెత్త ఆలోచనలు ఎక్కడ నేర్చుకున్నావ్ నిజంగా.","honestly, where did you learn such trashy thinking really."
C061390,Roman Telugu,Hate Speech,"By the way, Ilanti content pettevallu andaru oke rakam Seriously-ga. 😡","by the way, everyone who posts content like this is the same kind seriously."
C061392,Roman Telugu,Offensive,"Okka maata, Nuvvu maatladedi eppudu artham lekunda untundi Anthe. 😔","one thing, what you say never makes any sense that's it."
C061394,Telugu,Offensive,"ఒక్క మాట, నీలాంటి వాళ్ళకి అటెన్షన్ ఇవ్వకూడదు అసలు","one thing, people like you shouldn't be given any attention at all"
C061396,Roman Telugu,Hate Speech,"Mava, Vellandaru okkate, attention kosame idantha chestaru Anthe. 🔥","bro, they're all the same, doing all this just for attention that's it."
C061397,Roman Telugu,Hate Speech,"Urike cheptunna, Vallu andaru okate group-lo untaru, nammadaniki ledu Nammu nannu.","just saying, they're all part of the same group, can't be trusted trust me."
C061408,Roman Telugu,Offensive,"Mava, Ilanti postulu petteముందు common sense vaadu Ok na?","bro, use some common sense before posting things like this ok?"
C061411,Telugu,Offensive,"ఊరికే చెప్తున్నా, నీలాంటి వాళ్ళు వల్లే సోషల్ మీడియా పాడైపోయింది అర్థమైందా? 😤","just saying, people like you have ruined social media got it?"
C061415,Telugu,Hate Speech,"మావా, ఇలాంటి వాళ్ళని సీరియస్‌గా తీసుకోవాల్సిన అవసరమే లేదు అర్థమైందా? 🙄","bro, there's no need to take people like this seriously at all got it?"
C061422,Telugu,Offensive,"ఏయ్, నీలాంటి వాళ్ళు వల్లే సోషల్ మీడియా పాడైపోయింది గుర్తు పెట్టుకో. 😡","hey, people like you have ruined social media remember this."
C061427,Telugu,Hate Speech,"మావా, ఇలాంటి ఆడవాళ్ళే అసలు సమస్యలకి కారణం ఇది ఫైనల్.","bro, women like these are the real cause of problems this is final."
C061429,Roman Telugu,Offensive,"Ila chudu, Neelanti vallaki attention ivvakudadu asalu Seriously-ga. 😢","see here, people like you shouldn't be given any attention at all seriously."
C061439,Telugu,Offensive,"చూడు, నువ్వు మాట్లాడేముందు కాస్త ఆలోచించు ఓకే నా? 🙄","look, think a little before you speak ok?"
C061443,Telugu,Offensive,"విను, ఏం బుద్ధి లేకుండా మాట్లాడతావ్ నువ్వు నమ్ము నన్ను. !!!","listen, you talk with absolutely no sense trust me."
C061447,Telugu,Offensive,"నోరు మూసుకో, నీకు సంబంధం లేదు ఇందులో ఇది నిజం. ??","shut your mouth, this has nothing to do with you this is true."
C061456,Telugu,Hate Speech,వీళ్ళందరూ చేసేది కేవలం డ్రామానే 😤,all they do is drama
C061462,Roman Telugu,Offensive,"Chudu, Waste fellow, enduku ilanti post pedatavu Seriously-ga. smh","look, waste fellow, why do you post nonsense like this seriously."
C061468,Roman Telugu,Offensive,"Ila chudu, Idi chusi navvalo edavalo artham kavatledu Arthamaindha? !!!","see here, don't know whether to laugh or cry seeing this got it?"
C061469,Telugu,Hate Speech,"మావా, ఫెమినిస్టులు వల్లే సమాజం పాడైపోతుంది సీరియస్‌గా. 🔥","bro, feminists are ruining society seriously."
C061470,Telugu,Hate Speech,"ఊరికే చెప్తున్నా, ఆడవాళ్ళకి సొంత ఒపీనియన్ ఉండదు, ఎవరో చెప్పింది వాడతారు ఇది నిజం. 🙄","just saying, women don't have their own opinions, they just repeat what someone told them this is true."
C061473,Roman Telugu,Hate Speech,"Ila chudu, Vallaki eppudu edo oka complaint untundi anthe Nijanga. 😡","see here, they always have some complaint or the other, that's it really."
C061474,Roman Telugu,Hate Speech,"Mava, Adavallu intlo undali, online-ki ravaddu Idi nijam. 🙄","bro, women should stay home, not come online this is true."
C061478,Telugu,Offensive,"నిజం చెప్పాలంటే, దీని కంటే బెటర్ కంటెంట్ ఎక్కడైనా దొరుకుతుంది అర్థమైందా? 🙄","honestly, you can find better content anywhere than this got it?"
C061490,Roman Telugu,Offensive,"Mava, Ilanti vallani chuste jaali kuda veyadu Nijanga. 🙄","bro, seeing people like this doesn't even evoke pity really."
C061493,Roman Telugu,Offensive,"Okka maata, Evadu adigadu nee opinion Anthe.","one thing, who asked for your opinion that's it."
C061497,Telugu,Hate Speech,"ఇలా చూడు, ఆడవాళ్ళకి సొంత ఒపీనియన్ ఉండదు, ఎవరో చెప్పింది వాడతారు ఇది ఫైనల్.","see here, women don't have their own opinions, they just repeat what someone told them this is final."
C061500,Telugu,Offensive,"నిజం చెప్పాలంటే, వెధవ లాజిక్‌తో ఎప్పుడూ ఇలాంటి పోస్టులే పెడతావ్ ఇది ఫైనల్. ...","honestly, with that stupid logic you always post nonsense like this this is final."
C061501,Telugu,Offensive,"మావా, నీలాంటి వాళ్ళు వల్లే సోషల్ మీడియా పాడైపోయింది సీరియస్‌గా. 😢","bro, people like you have ruined social media seriously."
C061502,Roman Telugu,Hate Speech,"Hey, Adavalla maatalu eppudu nammakudadu asalu Seriously-ga. ??","hey, you should never trust what women say seriously."
C061504,Telugu,Offensive,"ఒక్క మాట, నీ లెవెల్ చూస్తే జాలిగా ఉంది ఇది నిజం. !!!","one thing, seeing your level is honestly pitiful this is true."
C061505,Roman Telugu,Hate Speech,"Okka maata, Feminists valle samajam padaipotundi Gurthu pettuko. 😤","one thing, feminists are ruining society remember this."
C061508,Roman Telugu,Hate Speech,"Chudu, Adavallaki sontha opinion undadu, evaro cheppindi vaadataru Idi final.","look, women don't have their own opinions, they just repeat what someone told them this is final."
C061510,Telugu,Hate Speech,ఫెమినిస్టులు వల్లే సమాజం పాడైపోతుంది నమ్ము నన్ను.,feminists are ruining society trust me.
C061513,Roman Telugu,Hate Speech,"Urike cheptunna, Vallaki eppudu victim card play cheyadame telusu Seriously-ga.","just saying, they only know how to play the victim card all the time seriously."
C061521,Telugu,Hate Speech,"మావా, ఇలాంటి కంటెంట్ పెట్టేవాళ్ళు అందరూ ఒకే రకం అంతే. 😤","bro, everyone who posts content like this is the same kind that's it."
C061531,Telugu,Offensive,"చూడు, ఏం బుద్ధి లేకుండా మాట్లాడతావ్ నువ్వు సీరియస్‌గా. ...","look, you talk with absolutely no sense seriously."
C061532,Roman Telugu,Hate Speech,"Mava, Ilanti vallani seriously-ga theesukovalsina avasarame ledu Seriously-ga. 😔","bro, there's no need to take people like this seriously at all seriously."
C061538,Roman Telugu,Offensive,"Ila chudu, Ilanti chettha aalochanalu ekkada nerchukunnav Seriously-ga. #WomenSafety","see here, where did you learn such trashy thinking seriously."
C061540,Telugu,Hate Speech,"మావా, ఆడవాళ్ళు ఇంట్లో ఉండాలి, ఆన్‌లైన్‌కి రావద్దు అంతే. 😡","bro, women should stay home, not come online that's it."
C061543,Telugu,Offensive,"విను, నీ లెవెల్ చూస్తే జాలిగా ఉంది నిజంగా. 🙄","listen, seeing your level is honestly pitiful really."
C061547,Roman Telugu,Hate Speech,"Okka maata, Ee generation adavallu respect ivvadaniki asalu arhulu kaadu Idi final. 😡","one thing, this generation of women don't even deserve respect this is final."
C061554,Roman Telugu,Offensive,Neelanti vallaki attention ivvakudadu asalu Arthamaindha?,people like you shouldn't be given any attention at all got it?
C061555,Telugu,Hate Speech,"ఏయ్, వీళ్ళందరూ ఒక్కటే, అటెన్షన్ కోసమే ఇదంతా చేస్తారు నమ్ము నన్ను. ??","hey, they're all the same, doing all this just for attention trust me."
C061558,Telugu,Hate Speech,"చూడు, ఆడవాళ్ళకి నెట్ యాక్సెస్ ఇవ్వడమే పెద్ద తప్పు 🔥","look, giving women internet access itself was a big mistake"
C061566,Roman Telugu,Offensive,"Urike cheptunna, Enduku antha negative-ga untav eppudu Ok na? 😔","just saying, why are you always so negative ok?"
C061567,Roman Telugu,Hate Speech,"Okka maata, Adavallu social media-lo undakudadu Idi final. #WomenSafety","one thing, women shouldn't even be on social media this is final."
C061572,Roman Telugu,Offensive,"Mava, Nee comments chadivithe thalanoppi vastundi Arthamaindha? 😢","bro, reading your comments gives me a headache got it?"
C061575,Telugu,Offensive,"నిజం చెప్పాలంటే, నువ్వు మాట్లాడేముందు కాస్త ఆలోచించు నిజంగా. !!!","honestly, think a little before you speak really."
C061577,Telugu,Offensive,"ఒక్క మాట, నీలాంటి వాళ్ళకి అటెన్షన్ ఇవ్వకూడదు అసలు సీరియస్‌గా. !!!","one thing, people like you shouldn't be given any attention at all seriously."
C061578,Telugu,Offensive,"విను, వెధవ లాజిక్‌తో ఎప్పుడూ ఇలాంటి పోస్టులే పెడతావ్ ఇది నిజం. ...","listen, with that stupid logic you always post nonsense like this this is true."
C061579,Telugu,Hate Speech,"మావా, వీళ్ళందరూ ఒక్కటే, అటెన్షన్ కోసమే ఇదంతా చేస్తారు 😔","bro, they're all the same, doing all this just for attention"
C061580,Roman Telugu,Hate Speech,"Hey, Ilanti content pettevallu andaru oke rakam Idi nijam.","hey, everyone who posts content like this is the same kind this is true."
C061582,Telugu,Offensive,"ఒక్క మాట, నీలాంటి వాళ్ళు వల్లే సోషల్ మీడియా పాడైపోయింది నమ్ము నన్ను. smh","one thing, people like you have ruined social media trust me."
C061593,Telugu,Offensive,"బై ద వే, నీలాంటి వాళ్ళు వల్లే సోషల్ మీడియా పాడైపోయింది నిజంగా. 😤","by the way, people like you have ruined social media really."
C061600,Telugu,Offensive,ఎవడు అడిగాడు నీ ఒపీనియన్ సీరియస్‌గా.,who asked for your opinion seriously.
C061602,Roman Telugu,Offensive,"Hey, Evadu adigadu nee opinion Nijanga. ??","hey, who asked for your opinion really."
C061608,Roman Telugu,Hate Speech,"Chudu, Adavallaki net access ivvadame pedda tappu Gurthu pettuko. ??","look, giving women internet access itself was a big mistake remember this."
C061610,Roman Telugu,Hate Speech,"Chudu, Adavallu intlo undali, online-ki ravaddu Seriously-ga. 😡","look, women should stay home, not come online seriously."
C061615,Telugu,Hate Speech,"ఏయ్, ఆడవాళ్ళకి నెట్ యాక్సెస్ ఇవ్వడమే పెద్ద తప్పు అంతే. 🔥","hey, giving women internet access itself was a big mistake that's it."
C061622,Telugu,Offensive,"ఇలా చూడు, నోరు మూసుకో, నీకు సంబంధం లేదు ఇందులో నమ్ము నన్ను. ...","see here, shut your mouth, this has nothing to do with you trust me."
C061623,Roman Telugu,Hate Speech,"Vinu, Adavallaki net access ivvadame pedda tappu !!!","listen, giving women internet access itself was a big mistake"
C061629,Telugu,Offensive,"ఏయ్, ఇది చూసి నవ్వాలో ఏడవాలో అర్థం కావట్లేదు నమ్ము నన్ను. 😡","hey, don't know whether to laugh or cry seeing this trust me."
C061631,Roman Telugu,Hate Speech,"Nijam cheppalante, Feminists valle samajam padaipotundi 😤","honestly, feminists are ruining society"
C061633,Telugu,Hate Speech,"నిజం చెప్పాలంటే, వీళ్ళకి ఎప్పుడూ ఏదో ఒక కంప్లైంట్ ఉంటుంది అంతే 🙄","honestly, they always have some complaint or the other, that's it"
C061634,Roman Telugu,Hate Speech,"Chudu, Adavallaki sontha opinion undadu, evaro cheppindi vaadataru Idi nijam. 😢","look, women don't have their own opinions, they just repeat what someone told them this is true."
C061635,Roman Telugu,Hate Speech,"Okka maata, Ilanti adavalle asalu samasyalaki karanam Idi final. ??","one thing, women like these are the real cause of problems this is final."
C061638,Telugu,Offensive,"నిజం చెప్పాలంటే, ఏం బుద్ధి లేకుండా మాట్లాడతావ్ నువ్వు ఓకే నా? !!!","honestly, you talk with absolutely no sense ok?"
C061641,Roman Telugu,Hate Speech,"Chudu, Ilanti vallani seriously-ga theesukovalsina avasarame ledu 😢","look, there's no need to take people like this seriously at all"
C061645,Roman Telugu,Hate Speech,"Okka maata, Adavallaki nijanga samanatvam akkarledu, prathyeka sadupayale kavali Arthamaindha? 😢","one thing, women don't really want equality, they just want special treatment got it?"
C061657,Telugu,Hate Speech,"ఏయ్, ఆడవాళ్ళకి నిజంగా సమానత్వం అక్కర్లేదు, ప్రత్యేక సదుపాయాలే కావాలి","hey, women don't really want equality, they just want special treatment"
C061668,Telugu,Hate Speech,"ఊరికే చెప్తున్నా, ఆడవాళ్ళకి బుద్ధి ఉండదు అందుకే ఇలా పోస్ట్ చేస్తారు ఇది ఫైనల్. 🔥","just saying, women have no sense, that's why they post like this this is final."
C061671,Roman Telugu,Offensive,"Okka maata, Nee comments chadivithe thalanoppi vastundi Idi final. ...","one thing, reading your comments gives me a headache this is final."
C061673,Telugu,Hate Speech,"ఒక్క మాట, ఆడవాళ్ళు ఇంట్లో ఉండాలి, ఆన్‌లైన్‌కి రావద్దు నిజంగా. 😡","one thing, women should stay home, not come online really."
C061676,Telugu,Hate Speech,"ఏయ్, ఆడవాళ్ళు ఎప్పుడూ ఓవర్‌గా రియాక్ట్ అవుతారు గుర్తు పెట్టుకో. !!!","hey, women always overreact remember this."
C061683,Telugu,Hate Speech,"బై ద వే, ఇలాంటి కంటెంట్ పెట్టేవాళ్ళు అందరూ ఒకే రకం నిజంగా. 😡","by the way, everyone who posts content like this is the same kind really."
C061685,Telugu,Offensive,నీ లెవెల్ చూస్తే జాలిగా ఉంది అర్థమైందా? smh,seeing your level is honestly pitiful got it?
C061686,Telugu,Offensive,"బై ద వే, ఇలాంటి చెత్త ఆలోచనలు ఎక్కడ నేర్చుకున్నావ్ నిజంగా.","by the way, where did you learn such trashy thinking really."
C061689,Roman Telugu,Offensive,Nee comments chadivithe thalanoppi vastundi,reading your comments gives me a headache
C061690,Roman Telugu,Offensive,"Okka maata, Neeku burra ledha ila maatladatavu Anthe. ...","one thing, have you lost your mind, talking like this that's it."
C061693,Telugu,Hate Speech,"చూడు, ఆడవాళ్ళకి నెట్ యాక్సెస్ ఇవ్వడమే పెద్ద తప్పు గుర్తు పెట్టుకో. #WomenSafety","look, giving women internet access itself was a big mistake remember this."
