comment_id,verdict,corrected_category,reason
C012936,Wrong,Safe,Sarcastic commentary mocking recurring movie themes
C012937,Wrong,Safe,Political sarcasm about corruption
C012938,Wrong,Safe,Unclear neutral comment about locations
C012949,Wrong,Safe,"Music criticism/suggestion, neutral"
C012950,Wrong,Safe,Fan hype praise
C012952,Correct,,Vulgar-ish insult at dislikers
C012953,Wrong,Safe,Unclear neutral comment
C012954,Wrong,Safe,"Unclear phrase, likely praise"
C012956,Wrong,Offensive,"Hostile rant against caste-based fighting, not group-targeted"
C012959,Wrong,Safe,"Cautionary advice to women, not hateful"
C012965,Wrong,Safe,Comment about long wait for release
C012966,Correct,,Mild appearance-based mockery
C012967,Wrong,Safe,Unclear comment about rowdyism
C012970,Wrong,Safe,Fan hype comment
C012974,Correct,,Mild insult about lack of good theatres
C012975,Unsure,,"Very short fragment, unclear intent"
C012980,Unsure,,"Unclear slang, meaning unclear"
C012983,Wrong,Safe,Unclear neutral comment
C012986,Correct,,Explicit caste-based insult and slur
C012990,Wrong,Safe,Complaint about piracy via Telegram
C012998,Wrong,Safe,"Political advice metaphor, no hate"
C013000,Wrong,Safe,Factual discussion about criminal case and police encounter
C013002,Correct,,Vulgar insult at director
C013004,Wrong,Offensive,"Vulgar insult at those who fake love, not protected-group hate"
C013005,Wrong,Safe,"Political prediction about election loss, mild"
C013009,Wrong,Safe,Neutral reaction to removed scene
C013010,Wrong,Safe,Neutral question about music composer
C013011,Wrong,Offensive,"Dehumanizing insult at fake lovers, caste mention is supportive shoutout"
C013015,Wrong,Safe,Neutral opinion about trailer vs movie
C013016,Wrong,Safe,"Wondering about dislike group, mild"
C013017,Wrong,Offensive,"Vulgar-ish insult at media sensationalism, not group hate"
C013018,Correct,,Vulgar insult at named individual
C013020,Correct,,Vulgar insult implying visiting prostitutes
C013043,Wrong,Safe,Hypothetical casting comment
C013045,Wrong,Safe,"Mild costume/styling critique, not vulgar"
C013056,Wrong,Offensive,"Mild insult at fans in rivalry banter, not group hate"
C013059,Wrong,Safe,Political praise
C013070,Wrong,Safe,Neutral question about views
C013073,Wrong,Safe,Fan praise about music
C013077,Wrong,Safe,"Fan rivalry comment, mild dismissal"
C013080,Wrong,Safe,Fan congratulation comment
C013084,Wrong,Safe,Caste-related political grievance about job discrimination
C013088,Wrong,Safe,Praise for movie's impact
C013090,Wrong,Safe,Praise for punch dialogue
C013091,Wrong,Safe,"Fan observation, neutral"
C013093,Wrong,Safe,Political praise
C013098,Wrong,Safe,"Unclear acting criticism, not vulgar"
C013101,Unsure,,"Unclear Kannada slang phrase, meaning ambiguous"
C013102,Wrong,Safe,Praise and political wish
C013103,Wrong,Safe,Mild criticism about actor doing politics
C013111,Wrong,Safe,Respectful praise
C013112,Wrong,Safe,"Dark hyperbolic joke about fans, not real threat"
C013116,Wrong,Safe,"Sports opinion, neutral"
C013117,Wrong,Safe,Personal question seeking advice
C013120,Wrong,Safe,Nostalgic movie reference
C013123,Wrong,Safe,Social commentary praising movie's message
C013124,Wrong,Safe,"Criticism about misuse of temple funds, not hate speech"
C013128,Wrong,Safe,"Praise, excitement idiom"
C013133,Wrong,Offensive,Personal insult mocking commenter's voice/opinion
C013148,Wrong,Safe,Mild criticism about repetitive story
C013149,Wrong,Offensive,Mocking insult calling individual caste-obsessed
C013150,Wrong,Safe,"Political infrastructure criticism, neutral"
C013158,Wrong,Sexual Harassment,Explicit vulgar sexual insult directed at named woman
C013164,Correct,,Vulgar censored insult at actor
C013168,Wrong,Safe,Unclear casual comment
C013178,Wrong,Safe,Anti-caste-division opinion criticizing caste-themed films
C013181,Wrong,Safe,Supportive praise comment
C013184,Wrong,Safe,"Political opinion, no hate"
C013190,Wrong,Threat,Explicit threat to cut hands of wrongdoers
C013194,Wrong,Safe,Neutral listing of movie flops
C013196,Wrong,Offensive,Mild insult calling someone a joker
C013209,Wrong,Offensive,"Vulgar sarcastic jab about hypocrisy, not group hate"
C013211,Wrong,Safe,Neutral fan comment about scene
C013214,Wrong,Safe,"Reference to real cases, critical commentary not hate speech"
C013220,Wrong,Safe,"Industry criticism, neutral"
C013226,Wrong,Safe,Movie acting criticism with hyperbolic reference
C013227,Wrong,Safe,Mild joking comparison of trailers
C013232,Correct,,Dehumanizing insult targeting caste-narrative promoters
C013246,Correct,,Mild insult at individual using actor's name
C013247,Wrong,Offensive,Crude joke implying commenter's wife infidelity
C013256,Wrong,Safe,Neutral movie criticism
C013259,Wrong,Safe,Praise comment
C013266,Correct,,Vulgar insult at fan group
C013269,Wrong,Safe,Neutral comment about repetitive comments
C013271,Wrong,Safe,Praise/anticipation comment
C013277,Wrong,Safe,Compliment about appearance
C013280,Wrong,Offensive,"Vulgar insult at actors, not group hate"
C013285,Wrong,Safe,Political sarcastic hypothetical
C013288,Wrong,Safe,"Mild criticism, not vulgar"
C013292,Wrong,Safe,Fan rivalry comment
C013293,Correct,,Vulgar expression of disgust about movie
C013298,Wrong,Offensive,"Vulgar personal insult/gossip, not group hate"
C013303,Wrong,Offensive,"Political insult and accusation against a CM, individual target"
C013304,Wrong,Safe,Unclear mild comment
C013306,Wrong,Safe,Joke about audience reaction
C013309,Wrong,Safe,Praise comment
C013312,Wrong,Safe,Unclear neutral comment
C013313,Wrong,Safe,Supportive comment about exposing fake content creators
C013314,Wrong,Hate Speech,Sexist insult equating femininity with weakness
C013315,Wrong,Safe,"Vulgar exclamation about IPL interest, no target"
C013318,Wrong,Hate Speech,Explicit caste-based slur and dehumanizing insult at director
C013319,Wrong,Safe,"Political criticism, not hate"
C013327,Wrong,Offensive,Mocking insult about someone's face/appearance
C013335,Wrong,Safe,Political opinion about protests
C013339,Wrong,Safe,Praise comment
C013344,Wrong,Safe,Social commentary about caste double-standards in reception
C013353,Wrong,Safe,Mild movie criticism
C013354,Wrong,Safe,Sarcastic movie joke
C013360,Correct,,Insult about actress's wooden acting
C013361,Wrong,Offensive,"Insult calling fans cheap, not group hate"
C013362,Wrong,Safe,Praise comment
C013364,Wrong,Safe,Political criticism about hypocrisy regarding caste and a woman
C013370,Wrong,Offensive,"Vulgar personal insult, not clearly group hate"
C013371,Wrong,Safe,Neutral movie feedback
C013375,Wrong,Safe,Philosophical statement about eating meat
C013376,Wrong,Safe,Anti-caste-hatred commentary criticizing comment section
C013377,Wrong,Safe,Complaint about repetitive ads
C013379,Wrong,Safe,Criticizes disrespectful joke about someone's wife
C013385,Wrong,Safe,Unclear joke comment
C013386,Wrong,Safe,Praise comment
C013393,Wrong,Offensive,Vulgar insult at named political figures
C013397,Wrong,Safe,Mild complaint about dislikers
C013399,Correct,,Mild insult calling dislikers opportunists
C013402,Wrong,Offensive,Vulgar insult at critics over perceived hypocrisy
C013411,Correct,,Vulgar insult at music composer
C013413,Wrong,Offensive,Insult calling individuals petty/cheap
C013419,Wrong,Safe,Neutral question about dislikes
C013420,Correct,,Mild insult about actor's acting
C013421,Wrong,Safe,Unclear joke about likes
C013425,Wrong,Safe,Positive movie comment
C013428,Wrong,Safe,Prediction movie will flop
C013432,Wrong,Safe,Positive hype about industry
C013434,Wrong,Safe,Fan hype hyperbole
C013437,Wrong,Safe,Political prediction opinion
C013438,Wrong,Safe,Unclear name joke
C013445,Unsure,,Unclear political comment
C013451,Wrong,Safe,Joke about begging for likes
C013454,Wrong,Offensive,"Vulgar exclamation, no clear target"
C013458,Wrong,Safe,Devotional praise comment
C013464,Wrong,Safe,Mild fan criticism
C013469,Wrong,Safe,Fan hype about villain scene
C013472,Wrong,Safe,Positive social commentary about opportunities
C013478,Wrong,Safe,Mild political mockery
C013481,Correct,,Vulgar insult at politician
C013482,Wrong,Offensive,Mild criticism about actress's look for a role
C013486,Wrong,Safe,Critical opinion about reviewer/actor credibility
C013493,Wrong,Safe,"Movie dialogue quote, not real threat"
C013502,Unsure,,"Unclear rant, ambiguous target"
C013503,Correct,,Vulgar insult at TikTok users
C013508,Correct,,Mild appearance mockery
C013515,Wrong,Safe,Political criticism about politicians' courage
C013521,Wrong,Offensive,Vague insult calling unspecified people fools
C013524,Wrong,Safe,Neutral question about dislikes
C013526,Unsure,,"Garbled phrase, unclear meaning"
C013527,Wrong,Safe,Neutral observation about gender role portrayal
C013532,Wrong,Safe,Fan excitement comment
C013536,Wrong,Safe,Praise about looking young
C013540,Wrong,Safe,General life wisdom
C013557,Wrong,Safe,Neutral view count comparison
C013569,Wrong,Safe,Fan hype exclamation
C013572,Correct,,Vulgar insult targeting community-based fan group
C013574,Wrong,Safe,Mild fan complaint about mockery
C013577,Wrong,Offensive,"Vulgar personal insult, not group hate"
C013580,Correct,,Vulgar censored personal insult
C013593,Correct,,Vulgar insult at fan group
C013594,Wrong,Safe,Political corruption criticism
C013595,Correct,,Mild insult at filmmakers
C013600,Wrong,Safe,Mild hairstyle comparison
C013604,Wrong,Safe,Political praise
C013615,Correct,,Vulgar insult about trailer quality
C013618,Wrong,Safe,"Criticism of movie as caste-divisive, not hate speech itself"
C013621,Wrong,Safe,Fan hype comparison praise
C013623,Wrong,Safe,General opinion about movies and society
C013625,Wrong,Safe,Fan banter about dislikes
C013628,Wrong,Safe,Critical commentary about filmmaker's formulaic themes
C013632,Wrong,Offensive,Mild insult about movie/acting quality
C013633,Wrong,Offensive,Mocking insult about empty claims
C013650,Wrong,Safe,Praise for composer
C013654,Wrong,Safe,Joke about mother's reaction
C013656,Wrong,Safe,Mild request mixed with praise
C013659,Wrong,Safe,Neutral joke about digital payments
C013661,Wrong,Safe,Neutral fan reference comment
C013669,Unsure,,"Nonsensical phrase, meaning unclear"
C013671,Wrong,Safe,Neutral exclamation
C013675,Wrong,Safe,Neutral comment about fan groups
C013686,Wrong,Safe,Political comparison about charity
C013695,Wrong,Safe,Neutral actor comparison
C013697,Wrong,Safe,Joke movie criticism
C013699,Wrong,Safe,Unclear neutral comment
C013704,Wrong,Offensive,"Dark humor joke referencing suicide, inappropriate"
C013705,Wrong,Safe,Neutral criticism about portrayal
C013706,Wrong,Safe,Vague neutral comment
C013707,Wrong,Safe,Civic voting message
C013712,Wrong,Safe,"Mostly praise, mild criticism of arrogance"
C013719,Wrong,Offensive,Judgmental commentary about actresses' career choices
C013724,Wrong,Offensive,Vulgar insult mixed with hate-crime commentary
C013733,Wrong,Safe,Praise for bravery
C013740,Wrong,Safe,"Regional stereotype comment, mild"
C013741,Wrong,Safe,Mild criticism about likes
C013743,Correct,,Mild insult at critics defending composer
C013744,Wrong,Safe,Neutral comment about bike model
C013745,Wrong,Safe,Dark anti-sectarian philosophical commentary
C013757,Wrong,Safe,Supportive encouraging comment
C013759,Correct,,Vulgar insult mixed with fan discourse
C013762,Wrong,Safe,Neutral fan anticipation
C013770,Wrong,Safe,Neutral request to like movie
C013772,Wrong,Safe,Neutral commentary about public spat
C013773,Wrong,Safe,Vague neutral comment
C013774,Wrong,Safe,Unclear neutral comment
C013776,Wrong,Safe,Political corruption accusation
C013783,Wrong,Safe,Unclear joking exclamation
C013785,Wrong,Safe,Political praise
C013786,Wrong,Safe,Fan hype chant
C013788,Wrong,Offensive,"Insult calling individual caste-obsessed, not group hate"
C013793,Unsure,,Unclear vulgar-ish phrase
C013794,Wrong,Safe,Criticism of director's output quality
C013800,Wrong,Safe,Neutral comment about resemblance
C013802,Wrong,Threat,Explicit threat to cut those who marry outside caste
C013809,Correct,,Mocking appearance comparison
C013815,Wrong,Safe,"Political criticism, neutral"
C013820,Wrong,Safe,Mild acting criticism
C013823,Wrong,Safe,Constructive criticism about release timing
C013826,Wrong,Offensive,"Vulgar political accusation, individual target"
C013831,Wrong,Safe,"Political opinion, mild"
C013833,Wrong,Safe,"Political accusation, mild"
C013835,Wrong,Offensive,Accusation calling individual a thief
C013837,Wrong,Safe,Neutral movie criticism
C013839,Correct,,Vulgar mocking insult at a reviewer
C013845,Wrong,Safe,"Logic criticism question, neutral"
C013848,Correct,,Vulgar comment mocking actress
C013857,Wrong,Safe,Sarcastic political/fan double-standard commentary
C013861,Wrong,Safe,Proverb about hypocrisy
C013869,Wrong,Offensive,Insult questioning individual's integrity over plagiarism
C013874,Wrong,Safe,Criticism about unrealistic courtroom scene
C013876,Wrong,Safe,Neutral comparison comment
C013882,Correct,,Caste-based dehumanizing rhetoric against political group
C013883,Wrong,Offensive,Vague insult about individual's nature
C013890,Wrong,Safe,Slang praise phrase
C013891,Wrong,Safe,Mild criticism about animation quality
C013893,Wrong,Safe,Neutral observational remark about age
C013896,Wrong,Safe,Unclear neutral comment
C013899,Wrong,Safe,Quoting interview about plagiarism
C013901,Wrong,Offensive,Vulgar insult and curse at those who discuss caste
C013902,Wrong,Safe,"Criticism of actresses' performances, not misogynistic"
C013903,Wrong,Safe,Neutral comment about song familiarity
C013904,Wrong,Safe,"Movie criticism, neutral"
C013905,Wrong,Offensive,Mocking insult at fan group via movie criticism
C013909,Wrong,Safe,Mild rhetorical complaint
C013913,Wrong,Safe,Neutral speculation about identity
C013916,Wrong,Safe,Philosophical comment about water rights
C013924,Wrong,Safe,Positive observation
C013926,Wrong,Safe,Ambiguous philosophical comment
C013927,Wrong,Safe,Joke about reacting calmly
C013928,Wrong,Safe,Unclear mild criticism
C013931,Wrong,Safe,Praise comment
C013934,Wrong,Safe,Movie commentary opinion
C013936,Unsure,,Garbled nonsensical text
C013948,Correct,,Mild teasing insult at dislikers
C013949,Unsure,,"Unclear phrase, meaning ambiguous"
C013950,Wrong,Safe,Neutral comment about trailer wait
C013951,Wrong,Safe,Vague unclear comment
C013953,Wrong,Safe,Neutral genre comment
C013954,Wrong,Safe,Neutral question about voice actor role
C013967,Wrong,Offensive,Mild insult calling someone crazy
C013968,Correct,,Vulgar caste-based dehumanizing insult
C013972,Wrong,Safe,Neutral movie criticism
C013975,Wrong,Offensive,Mild insult about someone's face
C013976,Correct,,Extreme caste-based dehumanizing hate speech
C013989,Wrong,Safe,Neutral reaction to scene
C013990,Wrong,Safe,Defends group's conduct regarding inter-caste relationships
C013992,Wrong,Offensive,Mild caste-tinged exclusionary remark
C013996,Wrong,Safe,Vague neutral comment
C013997,Wrong,Sexual Harassment,Vulgar sexualized remark about a woman's body
C013998,Wrong,Safe,Praise comment
C014003,Wrong,Safe,Neutral fan rivalry comment
C014005,Correct,,Vulgar mocking comment about actor
C014007,Wrong,Safe,Criticism defending a political figure's honor
C014009,Wrong,Safe,Neutral opinion about comedy styles
C014016,Wrong,Safe,Neutral advice about likes
C014025,Wrong,Safe,"Political criticism, not hate"
C014029,Unsure,,"Garbled phrase, unclear meaning"
C014030,Wrong,Offensive,"Insult calling individual crooked, personal target"
C014037,Wrong,Safe,Neutral comment
C014038,Wrong,Safe,Neutral question about movie
C014045,Wrong,Safe,Fan rivalry joke
C014051,Wrong,Safe,Fan praise chant
C014053,Wrong,Safe,Neutral wordplay joke
C014057,Wrong,Safe,Praise comment
C014058,Wrong,Safe,Political criticism about broken promise on Dalit representation
C014061,Wrong,Safe,"Vague moral warning about karma, not explicit threat"
C014062,Wrong,Safe,Neutral comment
C014067,Wrong,Offensive,Mild insult suggesting someone needs mental hospital
C014069,Wrong,Safe,Compliment comparing to someone else
C014074,Wrong,Safe,Political prediction/support
C014077,Wrong,Safe,Neutral interpretive comment
C014084,Wrong,Safe,Political sarcasm about sycophancy
C014087,Wrong,Safe,Mild criticism about director's movie
C014089,Wrong,Safe,Unclear joke about age
C014091,Wrong,Offensive,"Hyperbolic curse at dislikers, not group hate"
C014094,Wrong,Safe,Vague neutral comment
C014095,Wrong,Offensive,"Insult calling filmmakers caste-obsessed, not group-targeted hate"
C014099,Wrong,Safe,Praise for movie
C014109,Wrong,Safe,Neutral fan comment
C014111,Wrong,Offensive,Mild insult expressing annoyance at actress
C014126,Correct,,Vulgar insult at individual
C014127,Wrong,Threat,Explicit threat to hit caste group members with slipper
C014128,Wrong,Safe,Neutral question
C014131,Wrong,Safe,Mild comment about dislikers
C014140,Wrong,Hate Speech,Explicit religious hate speech stereotyping Muslims as terrorists
C014141,Unsure,,"Garbled phrase, unclear meaning"
C014142,Wrong,Safe,Neutral comment about trailer music
C014153,Wrong,Safe,Neutral observation about remake
C014155,Wrong,Safe,Ambiguous political comment
C014160,Correct,,Vulgar insult at fan group
C014165,Wrong,Safe,Mild comment about laughing
C014168,Wrong,Safe,Criticism about song lyrics quality
C014172,Wrong,Safe,Praise comment
C014177,Wrong,Safe,Political corruption criticism
C014179,Wrong,Safe,Vague question
C014189,Wrong,Safe,Fan rivalry comment
C014196,Wrong,Safe,Praise comment
C014198,Wrong,Safe,Mild suggestion to change casting
C014201,Wrong,Safe,Positive social message
C014204,Wrong,Safe,Neutral music comparison
C014218,Wrong,Safe,"Movie criticism, neutral"
C014219,Wrong,Safe,Praise comment
C014220,Wrong,Safe,Fan hype comparison
C014227,Wrong,Safe,Self-deprecating humble statement
C014234,Correct,,Vulgar insult at commenters
C014235,Wrong,Safe,Neutral question
C014237,Correct,,Mild insult calling actor a cheater
C014239,Wrong,Safe,Neutral comment listing actors
C014242,Wrong,Safe,Praise comment
C014247,Wrong,Safe,Neutral question about release
C014249,Wrong,Safe,Neutral question about casting
C014251,Wrong,Safe,Neutral request for respect
C014255,Wrong,Safe,Neutral request for more content
C014256,Wrong,Safe,Neutral economic complaint humor
C014257,Wrong,Safe,"Technical complaint, neutral"
C014262,Wrong,Safe,"Unclear political comment, no clear hate"
C014272,Wrong,Safe,Neutral music comparison
C014276,Wrong,Safe,Neutral anticipation comment
C014281,Wrong,Safe,Mild sarcastic comment
C014282,Correct,,Vulgar exclamation about confusion
C014284,Wrong,Safe,Vague comment about prank show
C014289,Wrong,Safe,"Plagiarism accusation, neutral"
C014294,Wrong,Safe,Fan hype exclamation
C014302,Wrong,Safe,Fan speculation about dislikers
C014303,Wrong,Safe,Neutral request to like movie
C014304,Wrong,Safe,Neutral opinion about local filmmaking talent
C014313,Wrong,Safe,Neutral certification comment
C014317,Wrong,Safe,Unclear political comment
C014320,Wrong,Offensive,"Insult calling filmmakers fools, not group hate"
C014321,Wrong,Safe,Vague unclear comment
C014326,Wrong,Safe,Unclear exclamation
C014329,Wrong,Safe,"Mild personal criticism, ambiguous meaning"
C014333,Wrong,Safe,Neutral suggestion
C014335,Wrong,Safe,Mild complaint about producer/movie naming
C014337,Wrong,Safe,Praise for content style
C014338,Wrong,Offensive,Vulgar sarcastic critique of hypocrisy regarding real cases
C014340,Wrong,Safe,Neutral movie comparison
C014345,Wrong,Safe,Fan hype comment
C014352,Wrong,Offensive,Mild insult calling fan groups fools
C014363,Wrong,Offensive,Insult calling unspecified group worst fellows
C014365,Wrong,Safe,Praise comment
C014366,Wrong,Safe,Neutral joke about repetitive movies
C014376,Unsure,,"Ambiguous phrase, unclear intent"
C014386,Correct,,Extreme caste-based dehumanizing hate speech
C014387,Wrong,Safe,Cynical commentary about marriage practices
C014388,Wrong,Offensive,"Hyperbolic curse about trending rank, not real threat"
C014389,Wrong,Offensive,"Vulgar dismissal of caste discourse, not group-targeted hate"
C014397,Wrong,Offensive,"Crude mocking joke about fans, inappropriate implication"
C014399,Wrong,Safe,Neutral music similarity comment
C014402,Wrong,Safe,"Mild criticism, vague target"
C014404,Correct,,Caste-based generalization about violent intimidation
C014406,Wrong,Safe,Mild comment about dislikers
C014407,Wrong,Safe,Neutral movie criticism
C014408,Wrong,Safe,"Political observation, mild"
C014409,Wrong,Safe,Neutral question in Kannada
C014412,Wrong,Offensive,Vague insult at movie critics
C014413,Wrong,Safe,Unclear comment about military/games
C014414,Wrong,Safe,Political praise via cricket metaphor
C014432,Wrong,Safe,Mild criticism about repetitive music style
C014433,Wrong,Safe,"Defends actor against trolls, advocates for peace"
C014435,Wrong,Safe,Praise for actor
C014437,Wrong,Safe,Praise for sound effects
C014445,Wrong,Safe,Sarcastic comment about caste-based industry nepotism
C014446,Wrong,Safe,"Movie/music criticism, neutral"
C014452,Wrong,Safe,Constructive criticism about makeup quality
C014459,Wrong,Safe,"Casting criticism, not vulgar"
C014463,Wrong,Safe,Neutral character commentary
C014465,Wrong,Threat,Explicit threat to cut and burn alive men who fake love
C014480,Wrong,Safe,Neutral joke comparing villain actor to pastor
C014483,Wrong,Safe,Praise for actor
C014489,Unsure,,"Garbled rant, unclear meaning"
C014495,Wrong,Safe,Neutral comment about trending
C014498,Wrong,Safe,Ambiguous political comment
C014506,Correct,,Mocking insult at individual
C014523,Wrong,Safe,Neutral factual/joking comment
C014533,Wrong,Safe,Praise/nostalgic comment
C014535,Wrong,Offensive,Mild insult calling filmmakers sinners
C014539,Wrong,Safe,Well wishes for actress
C014542,Wrong,Offensive,Accusatory comment implying dislikers are foreign sympathizers
C014545,Wrong,Safe,Empathetic positive comment
C014552,Wrong,Safe,Neutral criticism about casting
C014553,Wrong,Safe,Mild request
C014558,Wrong,Offensive,Mild insult calling privileged people crazy
C014560,Wrong,Safe,Casual slang expressing disbelief
C014563,Wrong,Safe,Neutral movie comparison
C014565,Wrong,Safe,Neutral opinion about role suitability
C014567,Wrong,Safe,Ambiguous nostalgic joke
C014568,Wrong,Safe,Compliment and question about actress's name
C014569,Wrong,Safe,Joke about Rajini's reaction
C014571,Unsure,,Garbled phrase about China
C014579,Wrong,Safe,Praise for inspiring words
C014580,Wrong,Safe,Neutral philosophical statement
C014585,Wrong,Safe,Neutral criticism about scene
C014586,Wrong,Safe,"Economic nationalism complaint, not hate speech"
C014587,Wrong,Safe,"Complaint about lack of patriotism, mild sarcasm"
C014589,Wrong,Safe,Praise comment
C014593,Correct,,Ageist insult about role suitability
C014595,Wrong,Safe,Fan hype praise
C014596,Wrong,Safe,Unclear comment about language
C014599,Wrong,Safe,"Plagiarism accusation, neutral"
C014605,Wrong,Safe,"Moral advice, neutral"
C014610,Wrong,Threat,Explicit threat to beat award committee with slippers
C014616,Unsure,,"Ambiguous community reference, unclear target"
C014622,Wrong,Safe,"Social commentary referencing real case, not hate speech"
C014623,Wrong,Safe,Neutral opinion about fan loyalty vs quality
C014624,Wrong,Safe,Fan speculation about dislikers
C014628,Wrong,Safe,Neutral comment about censor board
C014630,Wrong,Offensive,Insult questioning integrity over music crediting
C014631,Wrong,Safe,"Encouraging comment, neutral"
C014633,Wrong,Safe,Anti-caste philosophical commentary praising movie
C014645,Correct,,Vulgar insult at fans
C014654,Correct,,Vulgar insult at individual
C014657,Wrong,Safe,Neutral comment about delay
C014661,Correct,,Vulgar hostile curse targeting caste group
C014663,Wrong,Safe,"Philosophical/political statement, neutral"
C014668,Wrong,Safe,Neutral movie criticism
C014685,Wrong,Offensive,Insult calling individual a waste
C014688,Wrong,Safe,Neutral request
C014692,Wrong,Hate Speech,Hostile political rhetoric targeting caste community group
C014696,Correct,,Misogynistic generalization about wives
C014699,Wrong,Safe,Anti-discrimination unity message
C014701,Wrong,Safe,"Plagiarism joke, neutral"
C014707,Wrong,Safe,Fan quote joke reference
C014710,Wrong,Safe,Unclear joke about dubbing
C014717,Wrong,Hate Speech,Explicit hostile generalization about Islam
C014720,Wrong,Offensive,Insult calling someone a crazy fool over expectations
C014724,Wrong,Safe,Neutral wish
C014734,Wrong,Offensive,Insult calling someone's press meet useless
C014739,Wrong,Safe,Neutral comment about data/content
C014740,Wrong,Safe,Neutral political comparison
C014743,Wrong,Safe,Neutral comment about missing scenes
C014744,Wrong,Safe,Neutral comparison comment
C014745,Correct,,Vulgar fan hype language
C014746,Wrong,Safe,"Political accusation, not hate"
C014749,Wrong,Safe,Neutral fan rivalry comment
C014756,Wrong,Safe,Praise comment
C014774,Wrong,Safe,Neutral joke about video
C014786,Wrong,Safe,Neutral fan comment about director
C014787,Wrong,Offensive,"Praise for scolding unspecified group, vulgar term not group hate"
C014798,Correct,,Mocking appearance comparison
C014800,Wrong,Safe,Neutral comment about flop movie
C014803,Wrong,Safe,Positive praise for song and scene
C014810,Wrong,Safe,Praise comment
C014811,Wrong,Safe,Neutral response about climax
C014812,Wrong,Safe,Unclear vague phrase
C014813,Wrong,Safe,Neutral prediction/opinion
C014814,Wrong,Safe,Unclear casual comment
C014818,Wrong,Safe,Mild movie criticism about actor's expression
C014819,Wrong,Safe,Mild mockery about begging for likes
C014821,Wrong,Safe,Praise for song
C014822,Wrong,Safe,Positive comment about fan support and bonding
C014828,Wrong,Offensive,Vulgar insult calling individual crazy
C014831,Wrong,Safe,Unclear joking comment
C014833,Wrong,Safe,Praise comment
C014837,Wrong,Hate Speech,Caste-based mockery using occupational stereotype
C014838,Wrong,Offensive,Vulgar insult calling commenters dogs
C014848,Unsure,,"Garbled phrase, unclear meaning"
C014850,Wrong,Safe,Neutral observation about actress
C014856,Wrong,Offensive,"Vulgar regional/ethnic insult, not caste/religion/gender hate"
C014858,Wrong,Safe,Neutral music comparison
C014861,Wrong,Safe,Neutral personal comment
C014864,Wrong,Safe,Praise for dancer
C014867,Wrong,Offensive,Vulgar insult at fan group
C014869,Correct,,Vulgar crude joke about movie content
C014871,Wrong,Safe,Anti-caste-discrimination advocacy for Dalit rights
C014873,Correct,,Insult questioning integrity over music plagiarism
C014880,Wrong,Safe,Dark sarcastic humor mocking obsessive fans
C014884,Wrong,Safe,Unclear joke about coffee
C014888,Wrong,Safe,Praise comment
C014889,Wrong,Safe,Political opinion about media and government
C014895,Unsure,,"Demand for personal address, intent unclear but concerning"
C014900,Wrong,Offensive,"Hyperbolic curse at fans, not real threat"
C014901,Wrong,Safe,Well wishes for movie success
C014906,Wrong,Safe,Unclear casual question
C014907,Wrong,Offensive,Moral warning with veiled threat about karma
C014911,Correct,,Caste-targeted insult combined with community well-wishing
C014915,Wrong,Safe,Praise/gratitude comment
C014921,Wrong,Offensive,Mild insult questioning someone's credibility
C014923,Wrong,Safe,"Political sarcasm, not hate"
C014926,Wrong,Safe,Praise about religious discourse
C014939,Wrong,Safe,"Sports criticism, mild"
C014940,Wrong,Safe,Neutral prediction about movie
C014950,Wrong,Safe,Fan hype wordplay
C014951,Wrong,Offensive,Mild insult accusing someone of being dramatic
C014963,Wrong,Safe,Praise for actor's performance
C014966,Wrong,Hate Speech,Caste-based slur used as insult against a person
C014967,Wrong,Safe,Fan hype comment
C014969,Wrong,Safe,"Plagiarism accusation, neutral"
C014970,Wrong,Offensive,Extremely vulgar political commentary about real case
C014972,Wrong,Safe,Joke about Rajinikanth as robot
C014974,Wrong,Offensive,Political insult calling someone waste
C014975,Wrong,Safe,Neutral comment about actress
C014977,Unsure,,Garbled phrase possibly about protecting women
C014983,Wrong,Hate Speech,Discriminatory insult using tribal community name pejoratively
C014986,Wrong,Safe,Praise for honest Q&A
C014993,Wrong,Safe,Praise comment
C014995,Correct,,Vulgar insult at named individual
C014999,Wrong,Safe,"Political criticism, not hate"
C015001,Wrong,Safe,"Mild criticism, mostly positive"
C015003,Wrong,Safe,Neutral joke
C015010,Wrong,Offensive,"Vulgar political insult, not group hate"
C015012,Wrong,Safe,Neutral movie criticism
C015016,Wrong,Safe,Neutral comment about acting
C015018,Wrong,Offensive,Mild mocking insult comparing trailer to documentary
C015019,Wrong,Safe,Neutral comment
C015020,Wrong,Safe,Neutral box office comparison
C015023,Wrong,Safe,Criticizes abusive behavior and family-targeting in comments
C015028,Wrong,Safe,Complaint about spoilers
C015038,Unsure,,"Garbled vulgar phrase, unclear meaning"
C015040,Wrong,Safe,Neutral question about song popularity
C015045,Wrong,Safe,Praise for leaders
C015048,Wrong,Safe,Political praise via cricket metaphor
C015050,Wrong,Safe,Supportive comment about protecting girls' welfare
C015058,Wrong,Safe,Fan hype exclamation
C015063,Wrong,Safe,Joke comment about scene
C015065,Wrong,Safe,Neutral feedback about graphics
C015075,Wrong,Safe,Political/social opinion about family policy
C015087,Wrong,Safe,Praise for speaking style
C015088,Wrong,Safe,"Mild disagreement, not vulgar"
C015089,Wrong,Safe,Neutral director comparison
C015093,Wrong,Safe,Joke about loud movie experience
